"","Volume","Taxon name"
"Puccinellia arctica","Volume 24","Puccinellia arctica"
"Puccinellia nutkaensis","Volume 24","Puccinellia nutkaensis"
"Puccinellia nuttalliana","Volume 24","Puccinellia nuttalliana"
"Puccinellia phryganodes","Volume 24","Puccinellia phryganodes"
"Puccinellia tenella","Volume 24","Puccinellia tenella"
"Puccinellia vaginata","Volume 24","Puccinellia vaginata"
"Puccinellia vahliana","Volume 24","Puccinellia vahliana"
"Pylaisia intricata","Volume 28","Pylaisia intricata"
"Pylaisia polyantha","Volume 28","Pylaisia polyantha"
"Pylaisia selwynii","Volume 28","Pylaisia selwynii"
"Pyrola asarifolia","Volume 8","Pyrola asarifolia"
"Pyrola asarifolia subsp. asarifolia","Volume 8","Pyrola asarifolia subsp. asarifolia"
"Pyrola chlorantha","Volume 8","Pyrola chlorantha"
"Pyrola grandiflora","Volume 8","Pyrola grandiflora"
"Pyrola minor","Volume 8","Pyrola minor"
"Pyrrocoma uniflora","Volume 20","Pyrrocoma uniflora"
"Pyrrocoma uniflora var. uniflora","Volume 20","Pyrrocoma uniflora var. uniflora"
"Racomitrium lanuginosum","Volume 27","Racomitrium lanuginosum"
"Ranunculus abortivus","Volume 3","Ranunculus abortivus"
"Ranunculus acris","Volume 3","Ranunculus acris"
"Ranunculus allenii","Volume 3","Ranunculus allenii"
"Ranunculus aquatilis","Volume 3","Ranunculus aquatilis"
"Ranunculus aquatilis var. aquatilis","Volume 3","Ranunculus aquatilis var. aquatilis"
"Ranunculus aquatilis var. diffusus","Volume 3","Ranunculus aquatilis var. diffusus"
"Ranunculus eschscholtzii","Volume 3","Ranunculus eschscholtzii"
"Ranunculus eschscholtzii var. eschscholtzii","Volume 3","Ranunculus eschscholtzii var. eschscholtzii"
"Ranunculus flammula","Volume 3","Ranunculus flammula"
"Ranunculus flammula var. ovalis","Volume 3","Ranunculus flammula var. ovalis"
"Ranunculus flammula var. reptans","Volume 3","Ranunculus flammula var. reptans"
"Ranunculus gelidus","Volume 3","Ranunculus gelidus"
"Ranunculus gmelinii","Volume 3","Ranunculus gmelinii"
"Ranunculus hyperboreus","Volume 3","Ranunculus hyperboreus"
"Ranunculus lapponicus","Volume 3","Ranunculus lapponicus"
"Ranunculus macounii","Volume 3","Ranunculus macounii"
"Ranunculus nivalis","Volume 3","Ranunculus nivalis"
"Ranunculus pallasii","Volume 3","Ranunculus pallasii"
"Ranunculus pedatifidus","Volume 3","Ranunculus pedatifidus"
"Ranunculus pedatifidus var. affinis","Volume 3","Ranunculus pedatifidus var. affinis"
"Ranunculus pensylvanicus","Volume 3","Ranunculus pensylvanicus"
"Ranunculus pygmaeus","Volume 3","Ranunculus pygmaeus"
"Ranunculus rhomboideus","Volume 3","Ranunculus rhomboideus"
"Ranunculus sabinei","Volume 3","Ranunculus sabinei"
"Ranunculus sceleratus","Volume 3","Ranunculus sceleratus"
"Ranunculus sceleratus var. multifidus","Volume 3","Ranunculus sceleratus var. multifidus"
"Ranunculus sulphureus","Volume 3","Ranunculus sulphureus"
"Ranunculus turneri","Volume 3","Ranunculus turneri"
"Rhabdoweisia crispata","Volume 27","Rhabdoweisia crispata"
"Rhinanthus minor","Volume 17","Rhinanthus minor"
"Rhinanthus minor subsp. groenlandicus","Volume 17","Rhinanthus minor subsp. groenlandicus"
"Rhinanthus minor subsp. minor","Volume 17","Rhinanthus minor subsp. minor"
"Rhizomnium andrewsianum","Volume 28","Rhizomnium andrewsianum"
"Rhizomnium gracile","Volume 28","Rhizomnium gracile"
"Rhizomnium pseudopunctatum","Volume 28","Rhizomnium pseudopunctatum"
"Rhododendron groenlandicum","Volume 8","Rhododendron groenlandicum"
"Rhododendron lapponicum","Volume 8","Rhododendron lapponicum"
"Rhododendron tomentosum","Volume 8","Rhododendron tomentosum"
"Rhynchospora alba","Volume 23","Rhynchospora alba"
"Rhytidiadelphus subpinnatus","Volume 28","Rhytidiadelphus subpinnatus"
"Rhytidiadelphus triquetrus","Volume 28","Rhytidiadelphus triquetrus"
"Rhytidium rugosum","Volume 28","Rhytidium rugosum"
"Ribes glandulosum","Volume 8","Ribes glandulosum"
"Ribes hudsonianum","Volume 8","Ribes hudsonianum"
"Ribes lacustre","Volume 8","Ribes lacustre"
"Ribes oxyacanthoides","Volume 8","Ribes oxyacanthoides"
"Ribes oxyacanthoides var. oxyacanthoides","Volume 8","Ribes oxyacanthoides var. oxyacanthoides"
"Ribes triste","Volume 8","Ribes triste"
"Rorippa calycina","Volume 7","Rorippa calycina"
"Rorippa crystallina","Volume 7","Rorippa crystallina"
"Rorippa palustris","Volume 7","Rorippa palustris"
"Rorippa palustris subsp. hispida","Volume 7","Rorippa palustris subsp. hispida"
"Rorippa palustris subsp. palustris","Volume 7","Rorippa palustris subsp. palustris"
"Rosa acicularis","Volume 9","Rosa acicularis"
"Rosa acicularis subsp. sayi","Volume 9","Rosa acicularis subsp. sayi"
"Rosa blanda","Volume 9","Rosa blanda"
"Rosa woodsii","Volume 9","Rosa woodsii"
"Rosa woodsii subsp. woodsii","Volume 9","Rosa woodsii subsp. woodsii"
"Rosulabryum elegans","Volume 28","Rosulabryum elegans"
"Rubus arcticus","Volume 9","Rubus arcticus"
"Rubus arcticus subsp. acaulis","Volume 9","Rubus arcticus subsp. acaulis"
"Rubus arcticus subsp. arcticus","Volume 9","Rubus arcticus subsp. arcticus"
"Rubus arcticus subsp. stellatus","Volume 9","Rubus arcticus subsp. stellatus"
"Rubus chamaemorus","Volume 9","Rubus chamaemorus"
"Rubus idaeus","Volume 9","Rubus idaeus"
"Rubus idaeus subsp. strigosus","Volume 9","Rubus idaeus subsp. strigosus"
"Rubus pubescens","Volume 9","Rubus pubescens"
"Rumex arcticus","Volume 5","Rumex arcticus"
"Rumex britannica","Volume 5","Rumex britannica"
"Rumex crispus","Volume 5","Rumex crispus"
"Rumex fueginus","Volume 5","Rumex fueginus"
"Rumex lapponicus","Volume 5","Rumex lapponicus"
"Rumex occidentalis","Volume 5","Rumex occidentalis"
"Rumex sibiricus","Volume 5","Rumex sibiricus"
"Rumex triangulivalvis","Volume 5","Rumex triangulivalvis"
"Ruppia cirrhosa","Volume 22","Ruppia cirrhosa"
"Sagina nivalis","Volume 5","Sagina nivalis"
"Sagina nodosa","Volume 5","Sagina nodosa"
"Sagina nodosa subsp. borealis","Volume 5","Sagina nodosa subsp. borealis"
"Sagina procumbens","Volume 5","Sagina procumbens"
"Sagina saginoides","Volume 5","Sagina saginoides"
"Sagittaria cuneata","Volume 22","Sagittaria cuneata"
"Salix alaxensis","Volume 7","Salix alaxensis"
"Salix alaxensis var. alaxensis","Volume 7","Salix alaxensis var. alaxensis"
"Salix alaxensis var. longistylis","Volume 7","Salix alaxensis var. longistylis"
"Salix arbusculoides","Volume 7","Salix arbusculoides"
"Salix arctica","Volume 7","Salix arctica"
"Salix arctophila","Volume 7","Salix arctophila"
"Salix athabascensis","Volume 7","Salix athabascensis"
"Salix barclayi","Volume 7","Salix barclayi"
"Salix barrattiana","Volume 7","Salix barrattiana"
"Salix bebbiana","Volume 7","Salix bebbiana"
"Salix brachycarpa","Volume 7","Salix brachycarpa"
"Salix brachycarpa var. brachycarpa","Volume undefined","Salix brachycarpa var. brachycarpa"
"Salix candida","Volume 7","Salix candida"
"Salix chamissonis","Volume 7","Salix chamissonis"
"Salix commutata","Volume 7","Salix commutata"
"Salix discolor","Volume 7","Salix discolor"
"Salix drummondiana","Volume 7","Salix drummondiana"
"Salix famelica","Volume 7","Salix famelica"
"Salix farriae","Volume 7","Salix farriae"
"Salix fuscescens","Volume 7","Salix fuscescens"
"Salix glauca","Volume 7","Salix glauca"
"Salix glauca var. acutifolia","Volume 7","Salix glauca var. acutifolia"
"Salix glauca var. cordifolia","Volume 7","Salix glauca var. cordifolia"
"Salix glauca var. stipulata","Volume 7","Salix glauca var. stipulata"
"Salix glauca var. villosa","Volume 7","Salix glauca var. villosa"
"Salix hastata","Volume 7","Salix hastata"
"Salix herbacea","Volume 7","Salix herbacea"
"Salix interior","Volume 7","Salix interior"
"Salix lasiandra","Volume 7","Salix lasiandra"
"Salix lasiandra var. caudata","Volume 7","Salix lasiandra var. caudata"
"Salix lasiandra var. lasiandra","Volume 7","Salix lasiandra var. lasiandra"
"Salix maccalliana","Volume 7","Salix maccalliana"
"Salix myrtillifolia","Volume 7","Salix myrtillifolia"
"Salix niphoclada","Volume 7","Salix niphoclada"
"Salix ovalifolia","Volume 7","Salix ovalifolia"
"Salix ovalifolia var. arctolitoralis","Volume 7","Salix ovalifolia var. arctolitoralis"
"Salix ovalifolia var. ovalifolia","Volume 7","Salix ovalifolia var. ovalifolia"
"Salix petiolaris","Volume 7","Salix petiolaris"
"Salix phlebophylla","Volume 7","Salix phlebophylla"
"Salix planifolia","Volume 7","Salix planifolia"
"Salix polaris","Volume 7","Salix polaris"
"Salix prolixa","Volume 7","Salix prolixa"
"Salix pseudomonticola","Volume 7","Salix pseudomonticola"
"Salix pseudomyrsinites","Volume 7","Salix pseudomyrsinites"
"Salix pulchra","Volume 7","Salix pulchra"
"Salix pyrifolia","Volume 7","Salix pyrifolia"
"Salix raupii","Volume 7","Salix raupii"
"Salix reticulata","Volume 7","Salix reticulata"
"Salix richardsonii","Volume 7","Salix richardsonii"
"Salix rotundifolia","Volume 7","Salix rotundifolia"
"Salix rotundifolia var. dodgeana","Volume 7","Salix rotundifolia var. dodgeana"
"Salix rotundifolia var. rotundifolia","Volume 7","Salix rotundifolia var. rotundifolia"
"Salix scouleriana","Volume 7","Salix scouleriana"
"Salix serissima","Volume 7","Salix serissima"
"Salix sphenophylla","Volume 7","Salix sphenophylla"
"Salix tyrrellii","Volume 7","Salix tyrrellii"
"Sanguisorba officinalis","Volume 9","Sanguisorba officinalis"
"Sanionia uncinata","Volume 28","Sanionia uncinata"
"Sarmentypnum exannulatum","Volume 28","Sarmentypnum exannulatum"
"Sarmentypnum sarmentosum","Volume 28","Sarmentypnum sarmentosum"
"Sarmentypnum tundrae","Volume 28","Sarmentypnum tundrae"
"Sarracenia purpurea","Volume 8","Sarracenia purpurea"
"Sarracenia purpurea subsp. purpurea","Volume 8","Sarracenia purpurea subsp. purpurea"
"Saussurea angustifolia var. angustifolia","Volume 19","Saussurea angustifolia var. angustifolia"
"Saussurea angustifolia var. yukonensis","Volume 19","Saussurea angustifolia var. yukonensis"
"Saxifraga adscendens","Volume 8","Saxifraga adscendens"
"Saxifraga aizoides","Volume 8","Saxifraga aizoides"
"Saxifraga bronchialis","Volume 8","Saxifraga bronchialis"
"Saxifraga bronchialis subsp. funstonii","Volume 8","Saxifraga bronchialis subsp. funstonii"
"Saxifraga cernua","Volume 8","Saxifraga cernua"
"Saxifraga cespitosa","Volume 8","Saxifraga cespitosa"
"Saxifraga eschscholtzii","Volume 8","Saxifraga eschscholtzii"
"Saxifraga flagellaris","Volume 8","Saxifraga flagellaris"
"Saxifraga flagellaris subsp. platysepala","Volume 8","Saxifraga flagellaris subsp. platysepala"
"Saxifraga flagellaris subsp. setigera","Volume 8","Saxifraga flagellaris subsp. setigera"
"Saxifraga hirculus","Volume 8","Saxifraga hirculus"
"Saxifraga hyperborea","Volume 8","Saxifraga hyperborea"
"Saxifraga oppositifolia","Volume 8","Saxifraga oppositifolia"
"Saxifraga oppositifolia subsp. oppositifolia","Volume 8","Saxifraga oppositifolia subsp. oppositifolia"
"Saxifraga paniculata","Volume 8","Saxifraga paniculata"
"Saxifraga radiata","Volume 8","Saxifraga radiata"
"Saxifraga serpyllifolia","Volume 8","Saxifraga serpyllifolia"
"Saxifraga tricuspidata","Volume 8","Saxifraga tricuspidata"
"Scheuchzeria palustris","Volume 22","Scheuchzeria palustris"
"Schistidium boreale","Volume 27","Schistidium boreale"
"Schistidium cryptocarpum","Volume 27","Schistidium cryptocarpum"
"Schistidium dupretii","Volume 27","Schistidium dupretii"
"Schistidium frigidum","Volume 27","Schistidium frigidum"
"Schistidium frisvollianum","Volume 27","Schistidium frisvollianum"
"Schistidium grandirete","Volume 27","Schistidium grandirete"
"Schistidium holmenianum","Volume 27","Schistidium holmenianum"
"Schistidium papillosum","Volume 27","Schistidium papillosum"
"Schistidium pulchrum","Volume 27","Schistidium pulchrum"
"Schistidium rivulare","Volume 27","Schistidium rivulare"
"Schistidium robustum","Volume 27","Schistidium robustum"
"Schistidium tenerum","Volume 27","Schistidium tenerum"
"Schistidium trichodon","Volume 27","Schistidium trichodon"
"Schistidium venetum","Volume 27","Schistidium venetum"
"Schizachne","Volume 24","Schizachne"
"Schizachne purpurascens","Volume 24","Schizachne purpurascens"
"Schoenoplectus acutus","Volume 23","Schoenoplectus acutus"
"Schoenoplectus acutus var. acutus","Volume 23","Schoenoplectus acutus var. acutus"
"Schoenoplectus tabernaemontani","Volume 23","Schoenoplectus tabernaemontani"
"Scirpus microcarpus","Volume 23","Scirpus microcarpus"
"Sciuro-hypnum latifolium","Volume 28","Sciuro-hypnum latifolium"
"Sciuro-hypnum plumosum","Volume 28","Sciuro-hypnum plumosum"
"Scolochloa","Volume 24","Scolochloa"
"Scolochloa festucacea","Volume 24","Scolochloa festucacea"
"Scorpidium cossonii","Volume 28","Scorpidium cossonii"
"Scorpidium revolvens","Volume 28","Scorpidium revolvens"
"Scorpidium scorpioides","Volume 28","Scorpidium scorpioides"
"Scouleria aquatica","Volume 27","Scouleria aquatica"
"Secale","Volume 24","Secale"
"Secale cereale","Volume 24","Secale cereale"
"Secale strictum","Volume 24","Secale strictum"
"Selaginella selaginoides","Volume 2","Selaginella selaginoides"
"Selaginella sibirica","Volume 2","Selaginella sibirica"
"Seligeria calcarea","Volume 27","Seligeria calcarea"
"Seligeria donniana","Volume 27","Seligeria donniana"
"Seligeria oelandica","Volume 27","Seligeria oelandica"
"Seligeria polaris","Volume 27","Seligeria polaris"
"Seligeria subimmersa","Volume 27","Seligeria subimmersa"
"Seligeria tristichoides","Volume 27","Seligeria tristichoides"
"Senecio eremophilus","Volume 20","Senecio eremophilus"
"Senecio eremophilus var. eremophilus","Volume 20","Senecio eremophilus var. eremophilus"
"Senecio lugens","Volume 20","Senecio lugens"
"Senecio sheldonensis","Volume 20","Senecio sheldonensis"
"Senecio triangularis","Volume 20","Senecio triangularis"
"Senecio vulgaris","Volume 20","Senecio vulgaris"
"Setaria","Volume 25","Setaria"
"Setaria adhaerans","Volume 25","Setaria adhaerans"
"Setaria chapmanii","Volume 25","Setaria chapmanii"
"Setaria subg. Paurochaetium","Volume 25","Setaria subg. Paurochaetium"
"Setaria subg. Ptychophyllum","Volume 25","Setaria subg. Ptychophyllum"
"Setaria subg. Reverchoniae","Volume 25","Setaria subg. Reverchoniae"
"Setaria subg. Setaria","Volume 25","Setaria subg. Setaria"
"Setaria verticillata","Volume 25","Setaria verticillata"
"Setaria viridis","Volume 25","Setaria viridis"
"Setaria viridis var. viridis","Volume 25","Setaria viridis var. viridis"
"Sibbaldia procumbens","Volume 9","Sibbaldia procumbens"
"Sibbaldiopsis tridentata","Volume 9","Sibbaldiopsis tridentata"
"Silene acaulis","Volume 5","Silene acaulis"
"Silene involucrata subsp. involucrata","Volume 5","Silene involucrata subsp. involucrata"
"Silene involucrata subsp. tenella","Volume 5","Silene involucrata subsp. tenella"
"Silene menziesii","Volume 5","Silene menziesii"
"Silene ostenfeldii","Volume 5","Silene ostenfeldii"
"Silene repens","Volume 5","Silene repens"
"Silene sorensenis","Volume 5","Silene sorensenis"
"Silene uralensis subsp. ogilviensis","Volume 5","Silene uralensis subsp. ogilviensis"
"Silene uralensis subsp. uralensis","Volume 5","Silene uralensis subsp. uralensis"
"Sinapis arvensis","Volume 7","Sinapis arvensis"
"Sisymbrium altissimum","Volume 7","Sisymbrium altissimum"
"Sisymbrium officinale","Volume 7","Sisymbrium officinale"
"Sisyrinchium montanum var. montanum","Volume 26","Sisyrinchium montanum var. montanum"
"Sisyrinchium septentrionale","Volume 26","Sisyrinchium septentrionale"
"Smelowskia borealis","Volume 7","Smelowskia borealis"
"Smelowskia media","Volume 7","Smelowskia media"
"Solidago lepida","Volume 20","Solidago lepida"
"Solidago lepida var. lepida","Volume 20","Solidago lepida var. lepida"
"Solidago multiradiata","Volume 20","Solidago multiradiata"
"Solidago simplex","Volume 20","Solidago simplex"
"Solidago simplex var. simplex","Volume 20","Solidago simplex var. simplex"
"Sonchus arvensis","Volume 19","Sonchus arvensis"
"Sonchus arvensis subsp. arvensis","Volume 19","Sonchus arvensis subsp. arvensis"
"Sonchus oleraceus","Volume 19","Sonchus oleraceus"
"Sorbus scopulina","Volume 9","Sorbus scopulina"
"Sparganium angustifolium","Volume 22","Sparganium angustifolium"
"Sparganium emersum","Volume 22","Sparganium emersum"
"Sparganium eurycarpum","Volume 22","Sparganium eurycarpum"
"Sparganium hyperboreum","Volume 22","Sparganium hyperboreum"
"Sparganium natans","Volume 22","Sparganium natans"
"Spartina","Volume 25","Spartina"
"Spartina gracilis","Volume 25","Spartina gracilis"
"Spartina pectinata","Volume 25","Spartina pectinata"
"Spergula arvensis","Volume 5","Spergula arvensis"
"Spergularia salina","Volume 5","Spergularia salina"
"Sphagnum angustifolium","Volume 27","Sphagnum angustifolium"
"Sphagnum annulatum","Volume 27","Sphagnum annulatum"
"Sphagnum aongstroemii","Volume 27","Sphagnum aongstroemii"
"Sphagnum balticum","Volume 27","Sphagnum balticum"
"Sphagnum capillifolium","Volume 27","Sphagnum capillifolium"
"Sphagnum centrale","Volume 27","Sphagnum centrale"
"Sphagnum compactum","Volume 27","Sphagnum compactum"
"Sphagnum fimbriatum subsp. concinnum","Volume 27","Sphagnum fimbriatum subsp. concinnum"
"Sphagnum fuscum","Volume 27","Sphagnum fuscum"
"Sphagnum girgensohnii","Volume 27","Sphagnum girgensohnii"
"Sphagnum jensenii","Volume 27","Sphagnum jensenii"
"Sphagnum lenense","Volume 27","Sphagnum lenense"
"Sphagnum lindbergii","Volume 27","Sphagnum lindbergii"
"Sphagnum magellanicum","Volume 27","Sphagnum magellanicum"
"Sphagnum majus subsp. norvegicum","Volume 27","Sphagnum majus subsp. norvegicum"
"Sphagnum obtusum","Volume 27","Sphagnum obtusum"
"Sphagnum orientale","Volume 27","Sphagnum orientale"
"Sphagnum perfoliatum","Volume 27","Sphagnum perfoliatum"
"Sphagnum riparium","Volume 27","Sphagnum riparium"
"Sphagnum rubellum","Volume 27","Sphagnum rubellum"
"Sphagnum russowii","Volume 27","Sphagnum russowii"
"Sphagnum squarrosum","Volume 27","Sphagnum squarrosum"
"Sphagnum steerei","Volume 27","Sphagnum steerei"
"Sphagnum subsecundum","Volume 27","Sphagnum subsecundum"
"Sphagnum teres","Volume 27","Sphagnum teres"
"Sphagnum warnstorfii","Volume 27","Sphagnum warnstorfii"
"Sphenopholis","Volume 24","Sphenopholis"
"Sphenopholis intermedia","Volume 24","Sphenopholis intermedia"
"Spiraea stevenii","Volume 9","Spiraea stevenii"
"Spiranthes romanzoffiana","Volume 26","Spiranthes romanzoffiana"
"Splachnum ampullaceum","Volume 28","Splachnum ampullaceum"
"Splachnum luteum","Volume 28","Splachnum luteum"
"Splachnum rubrum","Volume 28","Splachnum rubrum"
"Splachnum sphaericum","Volume 28","Splachnum sphaericum"
"Splachnum vasculosum","Volume 28","Splachnum vasculosum"
"Stegonia latifolia var. latifolia","Volume 27","Stegonia latifolia var. latifolia"
"Stegonia latifolia var. pilifera","Volume 27","Stegonia latifolia var. pilifera"
"Stellaria borealis","Volume 5","Stellaria borealis"
"Stellaria borealis subsp. borealis","Volume 5","Stellaria borealis subsp. borealis"
"Stellaria calycantha","Volume 5","Stellaria calycantha"
"Stellaria crassifolia","Volume 5","Stellaria crassifolia"
"Stellaria humifusa","Volume 5","Stellaria humifusa"
"Stellaria longifolia","Volume 5","Stellaria longifolia"
"Stellaria longipes","Volume 5","Stellaria longipes"
"Stellaria longipes subsp. longipes","Volume 5","Stellaria longipes subsp. longipes"
"Stellaria media","Volume 5","Stellaria media"
"Stellaria umbellata","Volume 5","Stellaria umbellata"
"Straminergon stramineum","Volume 28","Straminergon stramineum"
"Streptopus amplexifolius","Volume 26","Streptopus amplexifolius"
"Stuckenia filiformis","Volume 22","Stuckenia filiformis"
"Stuckenia filiformis subsp. alpina","Volume 22","Stuckenia filiformis subsp. alpina"
"Stuckenia filiformis subsp. filiformis","Volume 22","Stuckenia filiformis subsp. filiformis"
"Stuckenia filiformis subsp. occidentalis","Volume 22","Stuckenia filiformis subsp. occidentalis"
"Stuckenia pectinata","Volume 22","Stuckenia pectinata"
"Stuckenia vaginata","Volume 22","Stuckenia vaginata"
"Suaeda calceoliformis","Volume 4","Suaeda calceoliformis"
"Subularia aquatica","Volume 7","Subularia aquatica"
"Subularia aquatica subsp. americana","Volume 7","Subularia aquatica subsp. americana"
"Symphyotrichum boreale","Volume 20","Symphyotrichum boreale"
"Symphyotrichum ciliatum","Volume 20","Symphyotrichum ciliatum"
"Symphyotrichum ciliolatum","Volume 20","Symphyotrichum ciliolatum"
"Symphyotrichum ericoides","Volume 20","Symphyotrichum ericoides"
"Symphyotrichum ericoides var. pansum","Volume 20","Symphyotrichum ericoides var. pansum"
"Symphyotrichum falcatum","Volume 20","Symphyotrichum falcatum"
"Symphyotrichum falcatum var. falcatum","Volume 20","Symphyotrichum falcatum var. falcatum"
"Symphyotrichum lanceolatum","Volume 20","Symphyotrichum lanceolatum"
"Symphyotrichum lanceolatum var. hesperium","Volume 20","Symphyotrichum lanceolatum var. hesperium"
"Symphyotrichum nahanniense","Volume 20","Symphyotrichum nahanniense"
"Symphyotrichum pygmaeum","Volume 20","Symphyotrichum pygmaeum"
"Symphyotrichum spathulatum","Volume 20","Symphyotrichum spathulatum"
"Symphyotrichum spathulatum var. spathulatum","Volume 20","Symphyotrichum spathulatum var. spathulatum"
"Symphyotrichum yukonense","Volume 20","Symphyotrichum yukonense"
"Synthyris borealis","Volume 17","Synthyris borealis"
"Tanacetum vulgare","Volume 19","Tanacetum vulgare"
"Taraxacum ceratophorum","Volume 19","Taraxacum ceratophorum"
"Taraxacum erythrospermum","Volume 19","Taraxacum erythrospermum"
"Taraxacum holmenianum","Volume 19","Taraxacum holmenianum"
"Taraxacum hyparcticum","Volume 19","Taraxacum hyparcticum"
"Taraxacum officinale","Volume 19","Taraxacum officinale"
"Taraxacum phymatocarpum","Volume 19","Taraxacum phymatocarpum"
"Taraxacum scopulorum","Volume 19","Taraxacum scopulorum"
"Tayloria acuminata","Volume 28","Tayloria acuminata"
"Tayloria lingulata","Volume 28","Tayloria lingulata"
"Tephroseris frigida","Volume 20","Tephroseris frigida"
"Tephroseris kjellmanii","Volume 20","Tephroseris kjellmanii"
"Tephroseris lindstroemii","Volume 20","Tephroseris lindstroemii"
"Tephroseris palustris","Volume 20","Tephroseris palustris"
"Tetraphis pellucida var. pellucida","Volume 27","Tetraphis pellucida var. pellucida"
"Tetraphis pellucida var. trachypoda","Volume 27","Tetraphis pellucida var. trachypoda"
"Tetraplodon angustatus","Volume 28","Tetraplodon angustatus"
"Tetraplodon mnioides","Volume 28","Tetraplodon mnioides"
"Tetraplodon pallidus","Volume 28","Tetraplodon pallidus"
"Tetraplodon paradoxus","Volume 28","Tetraplodon paradoxus"
"Tetraplodon urceolatus","Volume 28","Tetraplodon urceolatus"
"Thalictrum alpinum","Volume 3","Thalictrum alpinum"
"Thalictrum sparsiflorum","Volume 3","Thalictrum sparsiflorum"
"Thalictrum venulosum","Volume 3","Thalictrum venulosum"
"Thlaspi arvense","Volume 7","Thlaspi arvense"
"Timmia austriaca","Volume 27","Timmia austriaca"
"Timmia megapolitana subsp. bavarica","Volume 27","Timmia megapolitana subsp. bavarica"
"Timmia megapolitana subsp. megapolitana","Volume 27","Timmia megapolitana subsp. megapolitana"
"Timmia norvegica var. excurrens","Volume 27","Timmia norvegica var. excurrens"
"Timmia norvegica var. norvegica","Volume 27","Timmia norvegica var. norvegica"
"Timmia sibirica","Volume 27","Timmia sibirica"
"Tofieldia coccinea","Volume 26","Tofieldia coccinea"
"Tofieldia pusilla","Volume 26","Tofieldia pusilla"
"Tomentypnum falcifolium","Volume 28","Tomentypnum falcifolium"
"Tomentypnum nitens","Volume 28","Tomentypnum nitens"
"Tortella alpicola","Volume 27","Tortella alpicola"
"Tortella fragilis","Volume 27","Tortella fragilis"
"Tortella inclinata var. densa","Volume 27","Tortella inclinata var. densa"
"Tortella inclinata var. inclinata","Volume 27","Tortella inclinata var. inclinata"
"Tortella tortuosa var. arctica","Volume 27","Tortella tortuosa var. arctica"
"Tortella tortuosa var. tortuosa","Volume 27","Tortella tortuosa var. tortuosa"
"Tortula cernua","Volume 27","Tortula cernua"
"Tortula hoppeana","Volume 27","Tortula hoppeana"
"Tortula laureri","Volume 27","Tortula laureri"
"Tortula leucostoma","Volume 27","Tortula leucostoma"
"Tortula mucronifolia","Volume 27","Tortula mucronifolia"
"Tortula systylia","Volume 27","Tortula systylia"
"Tragopogon dubius","Volume 19","Tragopogon dubius"
"Transberingia bursifolia","Volume 7","Transberingia bursifolia"
"Transberingia bursifolia subsp. bursifolia","Volume 7","Transberingia bursifolia subsp. bursifolia"
"Triantha glutinosa","Volume 26","Triantha glutinosa"
"Trichodon cylindricus var. oblongus","Volume 27","Trichodon cylindricus var. oblongus"
"Trichophorum alpinum","Volume 23","Trichophorum alpinum"
"Trichophorum cespitosum","Volume 23","Trichophorum cespitosum"
"Trichophorum pumilum","Volume 23","Trichophorum pumilum"
"Trichostomum arcticum","Volume 27","Trichostomum arcticum"
"Trichostomum crispulum","Volume 27","Trichostomum crispulum"
"Trichostomum tenuirostre var. tenuirostre","Volume 27","Trichostomum tenuirostre var. tenuirostre"
"Trientalis europaea","Volume 8","Trientalis europaea"
"Triglochin maritima","Volume 22","Triglochin maritima"
"Triglochin palustris","Volume 22","Triglochin palustris"
"Tripleurospermum inodorum","Volume 19","Tripleurospermum inodorum"
"Tripleurospermum maritimum","Volume 19","Tripleurospermum maritimum"
"Tripleurospermum maritimum subsp. phaeocephalum","Volume 19","Tripleurospermum maritimum subsp. phaeocephalum"
"Trisetum","Volume 24","Trisetum"
"Trisetum cernuum","Volume 24","Trisetum cernuum"
"Trisetum spicatum","Volume 24","Trisetum spicatum"
"Triticum","Volume 24","Triticum"
"Triticum aestivum","Volume 24","Triticum aestivum"
"Triticum boeoticum","Volume 24","Triticum boeoticum"
"Triticum carthlicum","Volume 24","Triticum carthlicum"
"Triticum dicoccoides","Volume 24","Triticum dicoccoides"
"Triticum dicoccum","Volume 24","Triticum dicoccum"
"Triticum monococcum","Volume 24","Triticum monococcum"
"Triticum polonicum","Volume 24","Triticum polonicum"
"Triticum timopheevii","Volume 24","Triticum timopheevii"
"Triticum urartu","Volume 24","Triticum urartu"
"Turritis glabra","Volume 7","Turritis glabra"
"Typha latifolia","Volume 22","Typha latifolia"
"Ulota curvifolia","Volume 28","Ulota curvifolia"
"Urtica dioica","Volume 3","Urtica dioica"
"Urtica dioica subsp. gracilis","Volume 3","Urtica dioica subsp. gracilis"
"Vaccinium cespitosum","Volume 8","Vaccinium cespitosum"
"Vaccinium myrtilloides","Volume 8","Vaccinium myrtilloides"
"Vaccinium oxycoccos","Volume 8","Vaccinium oxycoccos"
"Vaccinium uliginosum","Volume 8","Vaccinium uliginosum"
"Vaccinium vitis-idaea","Volume 8","Vaccinium vitis-idaea"
"Vahlodea","Volume 24","Vahlodea"
"Vahlodea atropurpurea","Volume 24","Vahlodea atropurpurea"
"Veratrum viride var. eschscholzianum","Volume 26","Veratrum viride var. eschscholzianum"
"Veronica americana","Volume 17","Veronica americana"
"Veronica longifolia","Volume 17","Veronica longifolia"
"Veronica peregrina","Volume 17","Veronica peregrina"
"Veronica persica","Volume 17","Veronica persica"
