"","Volume","Taxon name"
"Pseudobryum cinclidioides","Volume 28","Pseudobryum cinclidioides"
"Pseudocalliergon angustifolium","Volume 28","Pseudocalliergon angustifolium"
"Pseudocalliergon trifarium","Volume 28","Pseudocalliergon trifarium"
"Pseudocalliergon turgescens","Volume 28","Pseudocalliergon turgescens"
"Pseudocampylium radicale","Volume 28","Pseudocampylium radicale"
"Pseudocrossidium hornschuchianum","Volume 27","Pseudocrossidium hornschuchianum"
"Pseudocrossidium obtusulum","Volume 27","Pseudocrossidium obtusulum"
"Pseudognaphalium macounii","Volume 19","Pseudognaphalium macounii"
"Pseudognaphalium stramineum","Volume 19","Pseudognaphalium stramineum"
"Pseudognaphalium thermale","Volume 19","Pseudognaphalium thermale"
"Pseudoleskea atricha","Volume 28","Pseudoleskea atricha"
"Pseudoleskea baileyi","Volume 28","Pseudoleskea baileyi"
"Pseudoleskea incurvata var. gigantea","Volume 28","Pseudoleskea incurvata var. gigantea"
"Pseudoleskea incurvata var. incurvata","Volume 28","Pseudoleskea incurvata var. incurvata"
"Pseudoleskea incurvata var. tenuiretis","Volume 28","Pseudoleskea incurvata var. tenuiretis"
"Pseudoleskea patens","Volume 28","Pseudoleskea patens"
"Pseudoleskea radicosa var. compacta","Volume 28","Pseudoleskea radicosa var. compacta"
"Pseudoleskea radicosa var. denudata","Volume 28","Pseudoleskea radicosa var. denudata"
"Pseudoleskea radicosa var. radicosa","Volume 28","Pseudoleskea radicosa var. radicosa"
"Pseudoleskea stenophylla","Volume 28","Pseudoleskea stenophylla"
"Pseudoleskeella rupestris","Volume 28","Pseudoleskeella rupestris"
"Pseudoleskeella tectorum","Volume 28","Pseudoleskeella tectorum"
"Pseudoroegneria","Volume 24","Pseudoroegneria"
"Pseudoroegneria spicata","Volume 24","Pseudoroegneria spicata"
"Pseudoscleropodium purum","Volume 28","Pseudoscleropodium purum"
"Pseudotaxiphyllum elegans","Volume 28","Pseudotaxiphyllum elegans"
"Pseudotsuga menziesii","Volume 2","Pseudotsuga menziesii"
"Pseudotsuga menziesii var. glauca","Volume 2","Pseudotsuga menziesii var. glauca"
"Pseudotsuga menziesii var. menziesii","Volume 2","Pseudotsuga menziesii var. menziesii"
"Psilocarphus brevissimus","Volume 19","Psilocarphus brevissimus"
"Psilocarphus brevissimus var. brevissimus","Volume 19","Psilocarphus brevissimus var. brevissimus"
"Psilocarphus elatior","Volume 19","Psilocarphus elatior"
"Psilocarphus tenellus","Volume 19","Psilocarphus tenellus"
"Pteridium aquilinum","Volume 2","Pteridium aquilinum"
"Pteridium aquilinum var. latiusculum","Volume 2","Pteridium aquilinum var. latiusculum"
"Pteridium aquilinum var. pubescens","Volume 2","Pteridium aquilinum var. pubescens"
"Pterigynandrum filiforme","Volume 28","Pterigynandrum filiforme"
"Pterospora andromedea","Volume 8","Pterospora andromedea"
"Pterygoneurum kozlovii","Volume 27","Pterygoneurum kozlovii"
"Pterygoneurum lamellatum","Volume 27","Pterygoneurum lamellatum"
"Pterygoneurum ovatum","Volume 27","Pterygoneurum ovatum"
"Pterygoneurum subsessile var. subsessile","Volume 27","Pterygoneurum subsessile var. subsessile"
"Ptilium crista-castrensis","Volume 28","Ptilium crista-castrensis"
"Ptychomitrium gardneri","Volume 27","Ptychomitrium gardneri"
"Ptychostomum archangelicum","Volume 28","Ptychostomum archangelicum"
"Ptychostomum arcticum","Volume 28","Ptychostomum arcticum"
"Ptychostomum bimum","Volume 28","Ptychostomum bimum"
"Ptychostomum cernuum","Volume 28","Ptychostomum cernuum"
"Ptychostomum creberrimum","Volume 28","Ptychostomum creberrimum"
"Ptychostomum cryophilum","Volume 28","Ptychostomum cryophilum"
"Ptychostomum cyclophyllum","Volume 28","Ptychostomum cyclophyllum"
"Ptychostomum inclinatum","Volume 28","Ptychostomum inclinatum"
"Ptychostomum intermedium","Volume 28","Ptychostomum intermedium"
"Ptychostomum knowltonii","Volume 28","Ptychostomum knowltonii"
"Ptychostomum lonchocaulon","Volume 28","Ptychostomum lonchocaulon"
"Ptychostomum meesioides","Volume 28","Ptychostomum meesioides"
"Ptychostomum neodamense","Volume 28","Ptychostomum neodamense"
"Ptychostomum pallens","Volume 28","Ptychostomum pallens"
"Ptychostomum pallescens","Volume 28","Ptychostomum pallescens"
"Ptychostomum pendulum","Volume 28","Ptychostomum pendulum"
"Ptychostomum pseudotriquetrum","Volume 28","Ptychostomum pseudotriquetrum"
"Ptychostomum schleicheri","Volume 28","Ptychostomum schleicheri"
"Ptychostomum turbinatum","Volume 28","Ptychostomum turbinatum"
"Ptychostomum weigelii","Volume 28","Ptychostomum weigelii"
"Puccinellia","Volume 24","Puccinellia"
"Puccinellia angustata","Volume 24","Puccinellia angustata"
"Puccinellia distans","Volume 24","Puccinellia distans"
"Puccinellia nutkaensis","Volume 24","Puccinellia nutkaensis"
"Puccinellia nuttalliana","Volume 24","Puccinellia nuttalliana"
"Puccinellia pumila","Volume 24","Puccinellia pumila"
"Purshia tridentata","Volume 9","Purshia tridentata"
"Purshia tridentata var. tridentata","Volume 9","Purshia tridentata var. tridentata"
"Pylaisia intricata","Volume 28","Pylaisia intricata"
"Pylaisia polyantha","Volume 28","Pylaisia polyantha"
"Pyracantha coccinea","Volume 9","Pyracantha coccinea"
"Pyrola asarifolia","Volume 8","Pyrola asarifolia"
"Pyrola asarifolia subsp. asarifolia","Volume 8","Pyrola asarifolia subsp. asarifolia"
"Pyrola asarifolia subsp. bracteata","Volume 8","Pyrola asarifolia subsp. bracteata"
"Pyrola chlorantha","Volume 8","Pyrola chlorantha"
"Pyrola elliptica","Volume 8","Pyrola elliptica"
"Pyrola grandiflora","Volume 8","Pyrola grandiflora"
"Pyrola minor","Volume 8","Pyrola minor"
"Pyrola picta","Volume 8","Pyrola picta"
"Pyrrocoma carthamoides","Volume 20","Pyrrocoma carthamoides"
"Pyrrocoma carthamoides var. carthamoides","Volume 20","Pyrrocoma carthamoides var. carthamoides"
"Pyrus communis","Volume 9","Pyrus communis"
"Quercus garryana","Volume 3","Quercus garryana"
"Quercus garryana var. garryana","Volume 3","Quercus garryana var. garryana"
"Quercus robur","Volume 3","Quercus robur"
"Racomitrium lanuginosum","Volume 27","Racomitrium lanuginosum"
"Ranunculus abortivus","Volume 3","Ranunculus abortivus"
"Ranunculus acris","Volume 3","Ranunculus acris"
"Ranunculus alismifolius","Volume 3","Ranunculus alismifolius"
"Ranunculus alismifolius var. alismifolius","Volume 3","Ranunculus alismifolius var. alismifolius"
"Ranunculus aquatilis","Volume 3","Ranunculus aquatilis"
"Ranunculus aquatilis var. aquatilis","Volume 3","Ranunculus aquatilis var. aquatilis"
"Ranunculus aquatilis var. diffusus","Volume 3","Ranunculus aquatilis var. diffusus"
"Ranunculus bulbosus","Volume 3","Ranunculus bulbosus"
"Ranunculus cardiophyllus","Volume 3","Ranunculus cardiophyllus"
"Ranunculus cooleyae","Volume 3","Ranunculus cooleyae"
"Ranunculus eschscholtzii","Volume 3","Ranunculus eschscholtzii"
"Ranunculus eschscholtzii var. eschscholtzii","Volume 3","Ranunculus eschscholtzii var. eschscholtzii"
"Ranunculus eschscholtzii var. eximius","Volume 3","Ranunculus eschscholtzii var. eximius"
"Ranunculus eschscholtzii var. suksdorfii","Volume 3","Ranunculus eschscholtzii var. suksdorfii"
"Ranunculus ficaria","Volume 3","Ranunculus ficaria"
"Ranunculus flabellaris","Volume 3","Ranunculus flabellaris"
"Ranunculus flammula","Volume 3","Ranunculus flammula"
"Ranunculus flammula var. flammula","Volume 3","Ranunculus flammula var. flammula"
"Ranunculus flammula var. ovalis","Volume 3","Ranunculus flammula var. ovalis"
"Ranunculus flammula var. reptans","Volume 3","Ranunculus flammula var. reptans"
"Ranunculus gelidus","Volume 3","Ranunculus gelidus"
"Ranunculus glaberrimus","Volume 3","Ranunculus glaberrimus"
"Ranunculus glaberrimus var. ellipticus","Volume 3","Ranunculus glaberrimus var. ellipticus"
"Ranunculus glaberrimus var. glaberrimus","Volume 3","Ranunculus glaberrimus var. glaberrimus"
"Ranunculus gmelinii","Volume 3","Ranunculus gmelinii"
"Ranunculus hyperboreus","Volume 3","Ranunculus hyperboreus"
"Ranunculus inamoenus","Volume 3","Ranunculus inamoenus"
"Ranunculus inamoenus var. inamoenus","Volume 3","Ranunculus inamoenus var. inamoenus"
"Ranunculus lapponicus","Volume 3","Ranunculus lapponicus"
"Ranunculus lobbii","Volume 3","Ranunculus lobbii"
"Ranunculus macounii","Volume 3","Ranunculus macounii"
"Ranunculus nivalis","Volume 3","Ranunculus nivalis"
"Ranunculus occidentalis","Volume 3","Ranunculus occidentalis"
"Ranunculus occidentalis var. brevistylis","Volume 3","Ranunculus occidentalis var. brevistylis"
"Ranunculus occidentalis var. hexasepalus","Volume 3","Ranunculus occidentalis var. hexasepalus"
"Ranunculus occidentalis var. occidentalis","Volume 3","Ranunculus occidentalis var. occidentalis"
"Ranunculus orthorhynchus","Volume 3","Ranunculus orthorhynchus"
"Ranunculus orthorhynchus var. orthorhynchus","Volume 3","Ranunculus orthorhynchus var. orthorhynchus"
"Ranunculus orthorhynchus var. platyphyllus","Volume 3","Ranunculus orthorhynchus var. platyphyllus"
"Ranunculus pedatifidus","Volume 3","Ranunculus pedatifidus"
"Ranunculus pedatifidus var. affinis","Volume 3","Ranunculus pedatifidus var. affinis"
"Ranunculus pensylvanicus","Volume 3","Ranunculus pensylvanicus"
"Ranunculus pygmaeus","Volume 3","Ranunculus pygmaeus"
"Ranunculus repens","Volume 3","Ranunculus repens"
"Ranunculus rhomboideus","Volume 3","Ranunculus rhomboideus"
"Ranunculus sardous","Volume 3","Ranunculus sardous"
"Ranunculus sceleratus","Volume 3","Ranunculus sceleratus"
"Ranunculus sceleratus var. multifidus","Volume 3","Ranunculus sceleratus var. multifidus"
"Ranunculus sceleratus var. sceleratus","Volume 3","Ranunculus sceleratus var. sceleratus"
"Ranunculus sulphureus","Volume 3","Ranunculus sulphureus"
"Ranunculus testiculatus","Volume 3","Ranunculus testiculatus"
"Ranunculus uncinatus","Volume 3","Ranunculus uncinatus"
"Raphanus raphanistrum","Volume 7","Raphanus raphanistrum"
"Raphanus sativus","Volume 7","Raphanus sativus"
"Ratibida columnifera","Volume 21","Ratibida columnifera"
"Reseda alba","Volume 7","Reseda alba"
"Reseda lutea","Volume 7","Reseda lutea"
"Reseda luteola","Volume 7","Reseda luteola"
"Reseda odorata","Volume 7","Reseda odorata"
"Rhabdoweisia crispata","Volume 27","Rhabdoweisia crispata"
"Rhamnus alnifolia","Volume 12","Rhamnus alnifolia"
"Rhinanthus minor","Volume 17","Rhinanthus minor"
"Rhinanthus minor subsp. groenlandicus","Volume 17","Rhinanthus minor subsp. groenlandicus"
"Rhinanthus minor subsp. minor","Volume 17","Rhinanthus minor subsp. minor"
"Rhizomnium glabrescens","Volume 28","Rhizomnium glabrescens"
"Rhizomnium gracile","Volume 28","Rhizomnium gracile"
"Rhizomnium magnifolium","Volume 28","Rhizomnium magnifolium"
"Rhizomnium nudum","Volume 28","Rhizomnium nudum"
"Rhizomnium pseudopunctatum","Volume 28","Rhizomnium pseudopunctatum"
"Rhizomnium punctatum","Volume 28","Rhizomnium punctatum"
"Rhodiola integrifolia","Volume 8","Rhodiola integrifolia"
"Rhodiola integrifolia subsp. integrifolia","Volume 8","Rhodiola integrifolia subsp. integrifolia"
"Rhodobryum roseum","Volume 28","Rhodobryum roseum"
"Rhododendron albiflorum","Volume 8","Rhododendron albiflorum"
"Rhododendron columbianum","Volume 8","Rhododendron columbianum"
"Rhododendron groenlandicum","Volume 8","Rhododendron groenlandicum"
"Rhododendron lapponicum","Volume 8","Rhododendron lapponicum"
"Rhododendron macrophyllum","Volume 8","Rhododendron macrophyllum"
"Rhododendron tomentosum","Volume 8","Rhododendron tomentosum"
"Rhynchospora alba","Volume 23","Rhynchospora alba"
"Rhynchostegium aquaticum","Volume 28","Rhynchostegium aquaticum"
"Rhytidiadelphus loreus","Volume 28","Rhytidiadelphus loreus"
"Rhytidiadelphus squarrosus","Volume 28","Rhytidiadelphus squarrosus"
"Rhytidiadelphus subpinnatus","Volume 28","Rhytidiadelphus subpinnatus"
"Rhytidiadelphus triquetrus","Volume 28","Rhytidiadelphus triquetrus"
"Rhytidiopsis robusta","Volume 28","Rhytidiopsis robusta"
"Rhytidium rugosum","Volume 28","Rhytidium rugosum"
"Ribes acerifolium","Volume 8","Ribes acerifolium"
"Ribes bracteosum","Volume 8","Ribes bracteosum"
"Ribes cereum","Volume 8","Ribes cereum"
"Ribes cereum var. cereum","Volume 8","Ribes cereum var. cereum"
"Ribes divaricatum","Volume 8","Ribes divaricatum"
"Ribes divaricatum var. divaricatum","Volume 8","Ribes divaricatum var. divaricatum"
"Ribes glandulosum","Volume 8","Ribes glandulosum"
"Ribes hudsonianum","Volume 8","Ribes hudsonianum"
"Ribes inerme","Volume 8","Ribes inerme"
"Ribes inerme var. inerme","Volume 8","Ribes inerme var. inerme"
"Ribes lacustre","Volume 8","Ribes lacustre"
"Ribes laxiflorum","Volume 8","Ribes laxiflorum"
"Ribes lobbii","Volume 8","Ribes lobbii"
"Ribes montigenum","Volume 8","Ribes montigenum"
"Ribes oxyacanthoides","Volume 8","Ribes oxyacanthoides"
"Ribes oxyacanthoides var. cognatum","Volume 8","Ribes oxyacanthoides var. cognatum"
"Ribes oxyacanthoides var. irriguum","Volume 8","Ribes oxyacanthoides var. irriguum"
"Ribes oxyacanthoides var. oxyacanthoides","Volume 8","Ribes oxyacanthoides var. oxyacanthoides"
"Ribes rubrum","Volume 8","Ribes rubrum"
"Ribes sanguineum","Volume 8","Ribes sanguineum"
"Ribes sanguineum var. sanguineum","Volume 8","Ribes sanguineum var. sanguineum"
"Ribes triste","Volume 8","Ribes triste"
"Ribes viscosissimum","Volume 8","Ribes viscosissimum"
"Ribes watsonianum","Volume 8","Ribes watsonianum"
"Roellobryon roellii","Volume 28","Roellobryon roellii"
"Rorippa curvipes","Volume 7","Rorippa curvipes"
"Rorippa curvisiliqua","Volume 7","Rorippa curvisiliqua"
"Rorippa indica","Volume 7","Rorippa indica"
"Rorippa palustris","Volume 7","Rorippa palustris"
"Rorippa palustris subsp. hispida","Volume 7","Rorippa palustris subsp. hispida"
"Rorippa palustris subsp. palustris","Volume 7","Rorippa palustris subsp. palustris"
"Rorippa sinuata","Volume 7","Rorippa sinuata"
"Rorippa sylvestris","Volume 7","Rorippa sylvestris"
"Rorippa tenerrima","Volume 7","Rorippa tenerrima"
"Rosa acicularis","Volume 9","Rosa acicularis"
"Rosa acicularis subsp. sayi","Volume 9","Rosa acicularis subsp. sayi"
"Rosa arkansana","Volume 9","Rosa arkansana"
"Rosa canina","Volume 9","Rosa canina"
"Rosa gymnocarpa","Volume 9","Rosa gymnocarpa"
"Rosa gymnocarpa var. gymnocarpa","Volume 9","Rosa gymnocarpa var. gymnocarpa"
"Rosa multiflora","Volume 9","Rosa multiflora"
"Rosa nutkana","Volume 9","Rosa nutkana"
"Rosa nutkana subsp. macdougalii","Volume 9","Rosa nutkana subsp. macdougalii"
"Rosa nutkana subsp. nutkana","Volume 9","Rosa nutkana subsp. nutkana"
"Rosa pisocarpa","Volume 9","Rosa pisocarpa"
"Rosa pisocarpa subsp. pisocarpa","Volume 9","Rosa pisocarpa subsp. pisocarpa"
"Rosa rubiginosa","Volume 9","Rosa rubiginosa"
"Rosa rubiginosa var. rubiginosa","Volume 9","Rosa rubiginosa var. rubiginosa"
"Rosa rugosa","Volume 9","Rosa rugosa"
"Rosa woodsii","Volume 9","Rosa woodsii"
"Rosa woodsii subsp. ultramontana","Volume 9","Rosa woodsii subsp. ultramontana"
"Rosa woodsii subsp. woodsii","Volume 9","Rosa woodsii subsp. woodsii"
"Rosulabryum canariense","Volume 28","Rosulabryum canariense"
"Rosulabryum capillare","Volume 28","Rosulabryum capillare"
"Rosulabryum elegans","Volume 28","Rosulabryum elegans"
"Rosulabryum erythroloma","Volume 28","Rosulabryum erythroloma"
"Rosulabryum gemmascens","Volume 28","Rosulabryum gemmascens"
"Rosulabryum laevifilum","Volume 28","Rosulabryum laevifilum"
"Rosulabryum rubens","Volume 28","Rosulabryum rubens"
"Rosulabryum torquescens","Volume 28","Rosulabryum torquescens"
"Rubus allegheniensis","Volume 9","Rubus allegheniensis"
"Rubus arcticus","Volume 9","Rubus arcticus"
"Rubus arcticus subsp. acaulis","Volume 9","Rubus arcticus subsp. acaulis"
"Rubus arcticus subsp. arcticus","Volume 9","Rubus arcticus subsp. arcticus"
"Rubus arcticus subsp. stellatus","Volume 9","Rubus arcticus subsp. stellatus"
"Rubus bifrons","Volume 9","Rubus bifrons"
"Rubus chamaemorus","Volume 9","Rubus chamaemorus"
"Rubus idaeus","Volume 9","Rubus idaeus"
"Rubus idaeus subsp. strigosus","Volume 9","Rubus idaeus subsp. strigosus"
"Rubus laciniatus","Volume 9","Rubus laciniatus"
"Rubus lasiococcus","Volume 9","Rubus lasiococcus"
"Rubus leucodermis","Volume 9","Rubus leucodermis"
"Rubus leucodermis var. leucodermis","Volume 9","Rubus leucodermis var. leucodermis"
"Rubus nivalis","Volume 9","Rubus nivalis"
"Rubus nutkanus","Volume 9","Rubus nutkanus"
"Rubus parviflorus","Volume 9","Rubus parviflorus"
"Rubus pedatus","Volume 9","Rubus pedatus"
"Rubus phoenicolasius","Volume 9","Rubus phoenicolasius"
"Rubus pubescens","Volume 9","Rubus pubescens"
"Rubus spectabilis","Volume 9","Rubus spectabilis"
"Rubus ursinus","Volume 9","Rubus ursinus"
"Rubus vestitus","Volume 9","Rubus vestitus"
"Rudbeckia hirta","Volume 21","Rudbeckia hirta"
"Rudbeckia hirta var. pulcherrima","Volume 21","Rudbeckia hirta var. pulcherrima"
"Rudbeckia laciniata","Volume 21","Rudbeckia laciniata"
"Rudbeckia laciniata var. ampla","Volume 21","Rudbeckia laciniata var. ampla"
"Rumex acetosa","Volume 5","Rumex acetosa"
"Rumex acetosella","Volume 5","Rumex acetosella"
"Rumex arcticus","Volume 5","Rumex arcticus"
"Rumex conglomeratus","Volume 5","Rumex conglomeratus"
"Rumex crispus","Volume 5","Rumex crispus"
"Rumex fueginus","Volume 5","Rumex fueginus"
"Rumex lapponicus","Volume 5","Rumex lapponicus"
"Rumex longifolius","Volume 5","Rumex longifolius"
"Rumex obtusifolius","Volume 5","Rumex obtusifolius"
"Rumex occidentalis","Volume 5","Rumex occidentalis"
"Rumex paucifolius","Volume 5","Rumex paucifolius"
"Rumex persicarioides","Volume 5","Rumex persicarioides"
"Rumex pseudonatronatus","Volume 5","Rumex pseudonatronatus"
"Rumex sanguineus","Volume 5","Rumex sanguineus"
"Rumex transitorius","Volume 5","Rumex transitorius"
"Rumex triangulivalvis","Volume 5","Rumex triangulivalvis"
"Ruppia cirrhosa","Volume 22","Ruppia cirrhosa"
"Ruppia maritima","Volume 22","Ruppia maritima"
"Saelania glaucescens","Volume 27","Saelania glaucescens"
"Sagina apetala","Volume 5","Sagina apetala"
"Sagina decumbens","Volume 5","Sagina decumbens"
"Sagina decumbens subsp. occidentalis","Volume 5","Sagina decumbens subsp. occidentalis"
"Sagina japonica","Volume 5","Sagina japonica"
"Sagina maxima","Volume 5","Sagina maxima"
"Sagina maxima subsp. crassicaulis","Volume 5","Sagina maxima subsp. crassicaulis"
"Sagina maxima subsp. maxima","Volume 5","Sagina maxima subsp. maxima"
"Sagina nivalis","Volume 5","Sagina nivalis"
"Sagina procumbens","Volume 5","Sagina procumbens"
"Sagina saginoides","Volume 5","Sagina saginoides"
"Sagittaria cuneata","Volume 22","Sagittaria cuneata"
"Sagittaria latifolia","Volume 22","Sagittaria latifolia"
"Salicornia depressa","Volume 4","Salicornia depressa"
"Salicornia rubra","Volume 4","Salicornia rubra"
"Salix alaxensis","Volume 7","Salix alaxensis"
"Salix alaxensis var. alaxensis","Volume 7","Salix alaxensis var. alaxensis"
"Salix alaxensis var. longistylis","Volume 7","Salix alaxensis var. longistylis"
"Salix amygdaloides","Volume 7","Salix amygdaloides"
"Salix arbusculoides","Volume 7","Salix arbusculoides"
"Salix arctica","Volume 7","Salix arctica"
"Salix athabascensis","Volume 7","Salix athabascensis"
"Salix barclayi","Volume 7","Salix barclayi"
"Salix barrattiana","Volume 7","Salix barrattiana"
"Salix bebbiana","Volume 7","Salix bebbiana"
"Salix boothii","Volume 7","Salix boothii"
"Salix brachycarpa","Volume 7","Salix brachycarpa"
"Salix brachycarpa var. brachycarpa","Volume undefined","Salix brachycarpa var. brachycarpa"
"Salix candida","Volume 7","Salix candida"
"Salix cascadensis","Volume 7","Salix cascadensis"
"Salix commutata","Volume 7","Salix commutata"
"Salix discolor","Volume 7","Salix discolor"
"Salix drummondiana","Volume 7","Salix drummondiana"
"Salix exigua","Volume 7","Salix exigua"
"Salix exigua var. exigua","Volume 7","Salix exigua var. exigua"
"Salix farriae","Volume 7","Salix farriae"
"Salix geyeriana","Volume 7","Salix geyeriana"
"Salix glauca","Volume 7","Salix glauca"
"Salix glauca var. acutifolia","Volume 7","Salix glauca var. acutifolia"
"Salix glauca var. villosa","Volume 7","Salix glauca var. villosa"
"Salix hookeriana","Volume 7","Salix hookeriana"
"Salix interior","Volume 7","Salix interior"
"Salix lasiandra","Volume 7","Salix lasiandra"
"Salix lasiandra var. caudata","Volume 7","Salix lasiandra var. caudata"
"Salix lasiandra var. lasiandra","Volume 7","Salix lasiandra var. lasiandra"
"Salix lemmonii","Volume 7","Salix lemmonii"
"Salix maccalliana","Volume 7","Salix maccalliana"
"Salix melanopsis","Volume 7","Salix melanopsis"
"Salix myrtillifolia","Volume 7","Salix myrtillifolia"
"Salix niphoclada","Volume 7","Salix niphoclada"
"Salix nivalis","Volume 7","Salix nivalis"
"Salix pedicellaris","Volume 7","Salix pedicellaris"
"Salix pentandra","Volume 7","Salix pentandra"
"Salix petiolaris","Volume 7","Salix petiolaris"
"Salix petrophila","Volume 7","Salix petrophila"
"Salix planifolia","Volume 7","Salix planifolia"
"Salix polaris","Volume 7","Salix polaris"
"Salix prolixa","Volume 7","Salix prolixa"
"Salix pseudomonticola","Volume 7","Salix pseudomonticola"
"Salix pseudomyrsinites","Volume 7","Salix pseudomyrsinites"
"Salix pulchra","Volume 7","Salix pulchra"
"Salix pyrifolia","Volume 7","Salix pyrifolia"
"Salix raupii","Volume 7","Salix raupii"
"Salix reticulata","Volume 7","Salix reticulata"
"Salix richardsonii","Volume 7","Salix richardsonii"
"Salix scouleriana","Volume 7","Salix scouleriana"
"Salix serissima","Volume 7","Salix serissima"
"Salix sessilifolia","Volume 7","Salix sessilifolia"
"Salix setchelliana","Volume 7","Salix setchelliana"
"Salix sitchensis","Volume 7","Salix sitchensis"
"Salix stolonifera","Volume 7","Salix stolonifera"
"Salix tweedyi","Volume 7","Salix tweedyi"
"Salix vestita","Volume 7","Salix vestita"
"Salix ×fragilis","Volume 7","Salix ×fragilis"
"Salix ×sepulcralis","Volume 7","Salix ×sepulcralis"
"Salsola tragus","Volume 4","Salsola tragus"
"Sandbergia whitedii","Volume 7","Sandbergia whitedii"
"Sanguisorba menziesii","Volume 9","Sanguisorba menziesii"
"Sanguisorba officinalis","Volume 9","Sanguisorba officinalis"
"Sanguisorba stipulata","Volume 9","Sanguisorba stipulata"
"Sanionia orthothecioides","Volume 28","Sanionia orthothecioides"
"Sanionia symmetrica","Volume 28","Sanionia symmetrica"
"Sanionia uncinata","Volume 28","Sanionia uncinata"
"Saponaria officinalis","Volume 5","Saponaria officinalis"
"Sarcocornia perennis","Volume 4","Sarcocornia perennis"
"Sarmentypnum exannulatum","Volume 28","Sarmentypnum exannulatum"
"Sarmentypnum sarmentosum","Volume 28","Sarmentypnum sarmentosum"
"Sarmentypnum tundrae","Volume 28","Sarmentypnum tundrae"
"Sarracenia purpurea","Volume 8","Sarracenia purpurea"
"Sarracenia purpurea subsp. purpurea","Volume 8","Sarracenia purpurea subsp. purpurea"
"Saussurea americana","Volume 19","Saussurea americana"
"Saussurea angustifolia var. angustifolia","Volume 19","Saussurea angustifolia var. angustifolia"
"Saussurea nuda","Volume 19","Saussurea nuda"
"Saxifraga adscendens","Volume 8","Saxifraga adscendens"
"Saxifraga aizoides","Volume 8","Saxifraga aizoides"
"Saxifraga bronchialis","Volume 8","Saxifraga bronchialis"
"Saxifraga bronchialis subsp. austromontana","Volume 8","Saxifraga bronchialis subsp. austromontana"
"Saxifraga bronchialis subsp. funstonii","Volume 8","Saxifraga bronchialis subsp. funstonii"
"Saxifraga cernua","Volume 8","Saxifraga cernua"
"Saxifraga cespitosa","Volume 8","Saxifraga cespitosa"
"Saxifraga flagellaris","Volume 8","Saxifraga flagellaris"
"Saxifraga flagellaris subsp. setigera","Volume 8","Saxifraga flagellaris subsp. setigera"
"Saxifraga hirculus","Volume 8","Saxifraga hirculus"
"Saxifraga hyperborea","Volume 8","Saxifraga hyperborea"
"Saxifraga mertensiana","Volume 8","Saxifraga mertensiana"
"Saxifraga oppositifolia","Volume 8","Saxifraga oppositifolia"
"Saxifraga oppositifolia subsp. oppositifolia","Volume 8","Saxifraga oppositifolia subsp. oppositifolia"
"Saxifraga taylorii","Volume 8","Saxifraga taylorii"
"Saxifraga tricuspidata","Volume 8","Saxifraga tricuspidata"
"Saxifraga tridactylites","Volume 8","Saxifraga tridactylites"
"Schedonorus","Volume 24","Schedonorus"
"Schedonorus arundinaceus","Volume 24","Schedonorus arundinaceus"
"Schedonorus pratensis","Volume 24","Schedonorus pratensis"
"Scheuchzeria palustris","Volume 22","Scheuchzeria palustris"
"Schistidium agassizii","Volume 27","Schistidium agassizii"
"Schistidium apocarpum","Volume 27","Schistidium apocarpum"
"Schistidium atrichum","Volume 27","Schistidium atrichum"
"Schistidium boreale","Volume 27","Schistidium boreale"
"Schistidium confertum","Volume 27","Schistidium confertum"
"Schistidium crassipilum","Volume 27","Schistidium crassipilum"
"Schistidium dupretii","Volume 27","Schistidium dupretii"
"Schistidium frigidum","Volume 27","Schistidium frigidum"
"Schistidium heterophyllum","Volume 27","Schistidium heterophyllum"
"Schistidium maritimum","Volume 27","Schistidium maritimum"
"Schistidium papillosum","Volume 27","Schistidium papillosum"
"Schistidium pulchrum","Volume 27","Schistidium pulchrum"
"Schistidium rivulare","Volume 27","Schistidium rivulare"
"Schistidium robustum","Volume 27","Schistidium robustum"
"Schistidium strictum","Volume 27","Schistidium strictum"
"Schistidium subjulaceum","Volume 27","Schistidium subjulaceum"
"Schistidium tenerum","Volume 27","Schistidium tenerum"
"Schistidium trichodon","Volume 27","Schistidium trichodon"
"Schistidium venetum","Volume 27","Schistidium venetum"
"Schistostega pennata","Volume 27","Schistostega pennata"
"Schizachne","Volume 24","Schizachne"
"Schizachne purpurascens","Volume 24","Schizachne purpurascens"
"Schizachyrium","Volume 25","Schizachyrium"
"Schizachyrium scoparium","Volume 25","Schizachyrium scoparium"
"Schizachyrium scoparium var. scoparium","Volume 25","Schizachyrium scoparium var. scoparium"
"Schoenoplectus acutus","Volume 23","Schoenoplectus acutus"
"Schoenoplectus acutus var. acutus","Volume 23","Schoenoplectus acutus var. acutus"
"Schoenoplectus acutus var. occidentalis","Volume 23","Schoenoplectus acutus var. occidentalis"
"Schoenoplectus americanus","Volume 23","Schoenoplectus americanus"
"Schoenoplectus pungens","Volume 23","Schoenoplectus pungens"
"Schoenoplectus saximontanus","Volume 23","Schoenoplectus saximontanus"
"Schoenoplectus subterminalis","Volume 23","Schoenoplectus subterminalis"
"Schoenoplectus tabernaemontani","Volume 23","Schoenoplectus tabernaemontani"
"Scilla siberica","Volume 26","Scilla siberica"
"Scirpus atrocinctus","Volume 23","Scirpus atrocinctus"
"Scirpus microcarpus","Volume 23","Scirpus microcarpus"
"Scirpus pallidus","Volume 23","Scirpus pallidus"
