"","Volume","Taxon name"
"Campylophyllum hispidulum","Volume 28","Campylophyllum hispidulum"
"Campylophyllum sommerfeltii","Volume 28","Campylophyllum sommerfeltii"
"Campylostelium saxicola","Volume 27","Campylostelium saxicola"
"Canadanthus modestus","Volume 20","Canadanthus modestus"
"Cannabis sativa","Volume 3","Cannabis sativa"
"Capsella bursa-pastoris","Volume 7","Capsella bursa-pastoris"
"Cardamine bellidifolia","Volume 7","Cardamine bellidifolia"
"Cardamine bulbosa","Volume 7","Cardamine bulbosa"
"Cardamine concatenata","Volume 7","Cardamine concatenata"
"Cardamine diphylla","Volume 7","Cardamine diphylla"
"Cardamine maxima","Volume 7","Cardamine maxima"
"Cardamine nymanii","Volume 7","Cardamine nymanii"
"Cardamine parviflora","Volume 7","Cardamine parviflora"
"Cardamine pensylvanica","Volume 7","Cardamine pensylvanica"
"Cardamine pratensis","Volume 7","Cardamine pratensis"
"Carduus acanthoides","Volume 19","Carduus acanthoides"
"Carduus acanthoides subsp. acanthoides","Volume 19","Carduus acanthoides subsp. acanthoides"
"Carduus crispus","Volume 19","Carduus crispus"
"Carduus nutans","Volume 19","Carduus nutans"
"Carex adelostoma","Volume 23","Carex adelostoma"
"Carex adusta","Volume 23","Carex adusta"
"Carex albicans","Volume 23","Carex albicans"
"Carex albicans var. albicans","Volume 23","Carex albicans var. albicans"
"Carex albicans var. emmonsii","Volume 23","Carex albicans var. emmonsii"
"Carex albursina","Volume 23","Carex albursina"
"Carex alopecoidea","Volume 23","Carex alopecoidea"
"Carex annectens","Volume 23","Carex annectens"
"Carex appalachica","Volume 23","Carex appalachica"
"Carex aquatilis","Volume 23","Carex aquatilis"
"Carex aquatilis var. aquatilis","Volume 23","Carex aquatilis var. aquatilis"
"Carex aquatilis var. minor","Volume 23","Carex aquatilis var. minor"
"Carex aquatilis var. substricta","Volume 23","Carex aquatilis var. substricta"
"Carex arcta","Volume 23","Carex arcta"
"Carex arctata","Volume 23","Carex arctata"
"Carex argyrantha","Volume 23","Carex argyrantha"
"Carex atherodes","Volume 23","Carex atherodes"
"Carex atlantica","Volume 23","Carex atlantica"
"Carex atlantica subsp. capillacea","Volume 23","Carex atlantica subsp. capillacea"
"Carex atratiformis","Volume 23","Carex atratiformis"
"Carex atrofusca","Volume 23","Carex atrofusca"
"Carex aurea","Volume 23","Carex aurea"
"Carex backii","Volume 23","Carex backii"
"Carex baileyi","Volume 23","Carex baileyi"
"Carex bebbii","Volume 23","Carex bebbii"
"Carex bicolor","Volume 23","Carex bicolor"
"Carex bigelowii","Volume 23","Carex bigelowii"
"Carex bigelowii subsp. bigelowii","Volume 23","Carex bigelowii subsp. bigelowii"
"Carex blanda","Volume 23","Carex blanda"
"Carex brevior","Volume 23","Carex brevior"
"Carex bromoides","Volume 23","Carex bromoides"
"Carex bromoides subsp. bromoides","Volume 23","Carex bromoides subsp. bromoides"
"Carex brunnescens","Volume 23","Carex brunnescens"
"Carex brunnescens subsp. brunnescens","Volume 23","Carex brunnescens subsp. brunnescens"
"Carex brunnescens subsp. sphaerostachya","Volume 23","Carex brunnescens subsp. sphaerostachya"
"Carex buxbaumii","Volume 23","Carex buxbaumii"
"Carex canescens","Volume 23","Carex canescens"
"Carex canescens subsp. canescens","Volume 23","Carex canescens subsp. canescens"
"Carex canescens subsp. disjuncta","Volume 23","Carex canescens subsp. disjuncta"
"Carex capillaris","Volume 23","Carex capillaris"
"Carex capitata","Volume 23","Carex capitata"
"Carex castanea","Volume 23","Carex castanea"
"Carex cephaloidea","Volume 23","Carex cephaloidea"
"Carex cephalophora","Volume 23","Carex cephalophora"
"Carex chordorrhiza","Volume 23","Carex chordorrhiza"
"Carex communis","Volume 23","Carex communis"
"Carex communis var. communis","Volume 23","Carex communis var. communis"
"Carex comosa","Volume 23","Carex comosa"
"Carex concinna","Volume 23","Carex concinna"
"Carex conoidea","Volume 23","Carex conoidea"
"Carex crawei","Volume 23","Carex crawei"
"Carex crawfordii","Volume 23","Carex crawfordii"
"Carex crinita","Volume 23","Carex crinita"
"Carex crinita var. crinita","Volume 23","Carex crinita var. crinita"
"Carex cristatella","Volume 23","Carex cristatella"
"Carex cryptolepis","Volume 23","Carex cryptolepis"
"Carex cumulata","Volume 23","Carex cumulata"
"Carex debilis","Volume 23","Carex debilis"
"Carex debilis var. rudgei","Volume 23","Carex debilis var. rudgei"
"Carex deflexa","Volume 23","Carex deflexa"
"Carex deflexa var. deflexa","Volume 23","Carex deflexa var. deflexa"
"Carex deweyana","Volume 23","Carex deweyana"
"Carex deweyana var. collectanea","Volume 23","Carex deweyana var. collectanea"
"Carex deweyana var. deweyana","Volume 23","Carex deweyana var. deweyana"
"Carex diandra","Volume 23","Carex diandra"
"Carex digitalis","Volume 23","Carex digitalis"
"Carex digitalis var. digitalis","Volume 23","Carex digitalis var. digitalis"
"Carex disperma","Volume 23","Carex disperma"
"Carex disticha","Volume 23","Carex disticha"
"Carex eburnea","Volume 23","Carex eburnea"
"Carex echinata","Volume 23","Carex echinata"
"Carex echinata subsp. echinata","Volume 23","Carex echinata subsp. echinata"
"Carex exilis","Volume 23","Carex exilis"
"Carex flacca","Volume 23","Carex flacca"
"Carex flava","Volume 23","Carex flava"
"Carex foenea","Volume 23","Carex foenea"
"Carex folliculata","Volume 23","Carex folliculata"
"Carex formosa","Volume 23","Carex formosa"
"Carex fuliginosa","Volume 23","Carex fuliginosa"
"Carex garberi","Volume 23","Carex garberi"
"Carex glacialis","Volume 23","Carex glacialis"
"Carex glareosa","Volume 23","Carex glareosa"
"Carex glareosa subsp. glareosa","Volume 23","Carex glareosa subsp. glareosa"
"Carex gracillima","Volume 23","Carex gracillima"
"Carex granularis","Volume 23","Carex granularis"
"Carex grayi","Volume 23","Carex grayi"
"Carex grisea","Volume 23","Carex grisea"
"Carex gynandra","Volume 23","Carex gynandra"
"Carex gynocrates","Volume 23","Carex gynocrates"
"Carex haydenii","Volume 23","Carex haydenii"
"Carex heleonastes","Volume 23","Carex heleonastes"
"Carex hirsutella","Volume 23","Carex hirsutella"
"Carex hirta","Volume 23","Carex hirta"
"Carex hirtifolia","Volume 23","Carex hirtifolia"
"Carex hitchcockiana","Volume 23","Carex hitchcockiana"
"Carex holostoma","Volume 23","Carex holostoma"
"Carex hormathodes","Volume 23","Carex hormathodes"
"Carex hostiana","Volume 23","Carex hostiana"
"Carex houghtoniana","Volume 23","Carex houghtoniana"
"Carex hystericina","Volume 23","Carex hystericina"
"Carex interior","Volume 23","Carex interior"
"Carex intumescens","Volume 23","Carex intumescens"
"Carex krausei","Volume 23","Carex krausei"
"Carex lachenalii","Volume 23","Carex lachenalii"
"Carex lacustris","Volume 23","Carex lacustris"
"Carex lapponica","Volume 23","Carex lapponica"
"Carex lasiocarpa","Volume 23","Carex lasiocarpa"
"Carex laxiflora","Volume 23","Carex laxiflora"
"Carex lenticularis","Volume 23","Carex lenticularis"
"Carex lenticularis var. lenticularis","Volume 23","Carex lenticularis var. lenticularis"
"Carex leptalea","Volume 23","Carex leptalea"
"Carex leptonervia","Volume 23","Carex leptonervia"
"Carex limosa","Volume 23","Carex limosa"
"Carex livida","Volume 23","Carex livida"
"Carex lucorum","Volume 23","Carex lucorum"
"Carex lucorum var. lucorum","Volume 23","Carex lucorum var. lucorum"
"Carex lupuliformis","Volume 23","Carex lupuliformis"
"Carex lupulina","Volume 23","Carex lupulina"
"Carex lurida","Volume 23","Carex lurida"
"Carex mackenziei","Volume 23","Carex mackenziei"
"Carex macloviana","Volume 23","Carex macloviana"
"Carex magellanica","Volume 23","Carex magellanica"
"Carex magellanica subsp. irrigua","Volume 23","Carex magellanica subsp. irrigua"
"Carex marina","Volume 23","Carex marina"
"Carex maritima","Volume 23","Carex maritima"
"Carex media","Volume 23","Carex media"
"Carex membranacea","Volume 23","Carex membranacea"
"Carex merritt-fernaldii","Volume 23","Carex merritt-fernaldii"
"Carex michauxiana","Volume 23","Carex michauxiana"
"Carex microglochin","Volume 23","Carex microglochin"
"Carex microglochin subsp. microglochin","Volume 23","Carex microglochin subsp. microglochin"
"Carex molesta","Volume 23","Carex molesta"
"Carex muehlenbergii","Volume 23","Carex muehlenbergii"
"Carex muehlenbergii var. muehlenbergii","Volume 23","Carex muehlenbergii var. muehlenbergii"
"Carex nardina","Volume 23","Carex nardina"
"Carex nigra","Volume 23","Carex nigra"
"Carex normalis","Volume 23","Carex normalis"
"Carex norvegica","Volume 23","Carex norvegica"
"Carex novae-angliae","Volume 23","Carex novae-angliae"
"Carex oligocarpa","Volume 23","Carex oligocarpa"
"Carex oligosperma","Volume 23","Carex oligosperma"
"Carex ormostachya","Volume 23","Carex ormostachya"
"Carex paleacea","Volume 23","Carex paleacea"
"Carex pallescens","Volume 23","Carex pallescens"
"Carex pauciflora","Volume 23","Carex pauciflora"
"Carex peckii","Volume 23","Carex peckii"
"Carex pedunculata","Volume 23","Carex pedunculata"
"Carex pellita","Volume 23","Carex pellita"
"Carex pensylvanica","Volume 23","Carex pensylvanica"
"Carex petricosa","Volume 23","Carex petricosa"
"Carex petricosa var. misandroides","Volume 23","Carex petricosa var. misandroides"
"Carex plantaginea","Volume 23","Carex plantaginea"
"Carex platyphylla","Volume 23","Carex platyphylla"
"Carex praegracilis","Volume 23","Carex praegracilis"
"Carex prairea","Volume 23","Carex prairea"
"Carex prasina","Volume 23","Carex prasina"
"Carex praticola","Volume 23","Carex praticola"
"Carex projecta","Volume 23","Carex projecta"
"Carex pseudocyperus","Volume 23","Carex pseudocyperus"
"Carex radiata","Volume 23","Carex radiata"
"Carex rariflora","Volume 23","Carex rariflora"
"Carex recta","Volume 23","Carex recta"
"Carex retrorsa","Volume 23","Carex retrorsa"
"Carex richardsonii","Volume 23","Carex richardsonii"
"Carex rosea","Volume 23","Carex rosea"
"Carex rostrata","Volume 23","Carex rostrata"
"Carex rotundata","Volume 23","Carex rotundata"
"Carex rufina","Volume 23","Carex rufina"
"Carex rupestris","Volume 23","Carex rupestris"
"Carex salina","Volume 23","Carex salina"
"Carex sartwellii","Volume 23","Carex sartwellii"
"Carex saxatilis","Volume 23","Carex saxatilis"
"Carex scabrata","Volume 23","Carex scabrata"
"Carex scirpoidea","Volume 23","Carex scirpoidea"
"Carex scirpoidea subsp. scirpoidea","Volume 23","Carex scirpoidea subsp. scirpoidea"
"Carex scoparia","Volume 23","Carex scoparia"
"Carex scoparia var. scoparia","Volume 23","Carex scoparia var. scoparia"
"Carex siccata","Volume 23","Carex siccata"
"Carex silicea","Volume 23","Carex silicea"
"Carex sparganioides","Volume 23","Carex sparganioides"
"Carex sprengelii","Volume 23","Carex sprengelii"
"Carex sterilis","Volume 23","Carex sterilis"
"Carex stipata","Volume 23","Carex stipata"
"Carex stipata var. stipata","Volume 23","Carex stipata var. stipata"
"Carex stricta","Volume 23","Carex stricta"
"Carex stylosa","Volume 23","Carex stylosa"
"Carex subspathacea","Volume 23","Carex subspathacea"
"Carex swanii","Volume 23","Carex swanii"
"Carex sychnocephala","Volume 23","Carex sychnocephala"
"Carex tenera","Volume 23","Carex tenera"
"Carex tenera var. tenera","Volume 23","Carex tenera var. tenera"
"Carex tenuiflora","Volume 23","Carex tenuiflora"
"Carex tincta","Volume 23","Carex tincta"
"Carex tonsa","Volume 23","Carex tonsa"
"Carex tonsa var. rugosperma","Volume 23","Carex tonsa var. rugosperma"
"Carex tonsa var. tonsa","Volume 23","Carex tonsa var. tonsa"
"Carex tribuloides","Volume 23","Carex tribuloides"
"Carex tribuloides var. tribuloides","Volume 23","Carex tribuloides var. tribuloides"
"Carex trichocarpa","Volume 23","Carex trichocarpa"
"Carex trisperma","Volume 23","Carex trisperma"
"Carex tuckermanii","Volume 23","Carex tuckermanii"
"Carex typhina","Volume 23","Carex typhina"
"Carex umbellata","Volume 23","Carex umbellata"
"Carex ursina","Volume 23","Carex ursina"
"Carex utriculata","Volume 23","Carex utriculata"
"Carex vacillans","Volume 23","Carex vacillans"
"Carex vaginata","Volume 23","Carex vaginata"
"Carex vesicaria","Volume 23","Carex vesicaria"
"Carex virescens","Volume 23","Carex virescens"
"Carex viridula","Volume 23","Carex viridula"
"Carex viridula subsp. oedocarpa","Volume 23","Carex viridula subsp. oedocarpa"
"Carex viridula var. elatior","Volume 23","Carex viridula var. elatior"
"Carex viridula var. viridula","Volume 23","Carex viridula var. viridula"
"Carex vulpinoidea","Volume 23","Carex vulpinoidea"
"Carex wiegandii","Volume 23","Carex wiegandii"
"Carex williamsii","Volume 23","Carex williamsii"
"Carpinus caroliniana subsp. virginiana","Volume 3","Carpinus caroliniana subsp. virginiana"
"Carya cordiformis","Volume 3","Carya cordiformis"
"Carya ovata","Volume 3","Carya ovata"
"Carya ovata var. ovata","Volume 3","Carya ovata var. ovata"
"Castilleja elegans","Volume 17","Castilleja elegans"
"Castilleja raupii","Volume 17","Castilleja raupii"
"Castilleja septentrionalis","Volume 17","Castilleja septentrionalis"
"Catabrosa","Volume 24","Catabrosa"
"Catabrosa aquatica","Volume 24","Catabrosa aquatica"
"Catoscopium nigritum","Volume 28","Catoscopium nigritum"
"Caulophyllum giganteum","Volume 3","Caulophyllum giganteum"
"Caulophyllum thalictroides","Volume 3","Caulophyllum thalictroides"
"Ceanothus americanus","Volume 12","Ceanothus americanus"
"Ceanothus herbaceus","Volume 12","Ceanothus herbaceus"
"Celastrus orbiculatus","Volume 12","Celastrus orbiculatus"
"Celastrus scandens","Volume 12","Celastrus scandens"
"Celtis occidentalis","Volume 3","Celtis occidentalis"
"Cenchrus","Volume 25","Cenchrus"
"Cenchrus longispinus","Volume 25","Cenchrus longispinus"
"Centaurea cyanus","Volume 19","Centaurea cyanus"
"Centaurea diffusa","Volume 19","Centaurea diffusa"
"Centaurea jacea","Volume 19","Centaurea jacea"
"Centaurea macrocephala","Volume 19","Centaurea macrocephala"
"Centaurea montana","Volume 19","Centaurea montana"
"Centaurea nigra","Volume 19","Centaurea nigra"
"Centaurea nigrescens","Volume 19","Centaurea nigrescens"
"Centaurea scabiosa","Volume 19","Centaurea scabiosa"
"Centaurea stoebe","Volume 19","Centaurea stoebe"
"Centaurea stoebe subsp. micranthos","Volume 19","Centaurea stoebe subsp. micranthos"
"Centaurea ×moncktonii","Volume 19","Centaurea ×moncktonii"
"Cerastium alpinum","Volume 5","Cerastium alpinum"
"Cerastium alpinum subsp. alpinum","Volume 5","Cerastium alpinum subsp. alpinum"
"Cerastium alpinum subsp. lanatum","Volume 5","Cerastium alpinum subsp. lanatum"
"Cerastium arcticum","Volume 5","Cerastium arcticum"
"Cerastium arvense","Volume 5","Cerastium arvense"
"Cerastium arvense subsp. arvense","Volume 5","Cerastium arvense subsp. arvense"
"Cerastium arvense subsp. strictum","Volume 5","Cerastium arvense subsp. strictum"
"Cerastium beeringianum","Volume 5","Cerastium beeringianum"
"Cerastium cerastoides","Volume 5","Cerastium cerastoides"
"Cerastium fontanum","Volume 5","Cerastium fontanum"
"Cerastium fontanum subsp. vulgare","Volume 5","Cerastium fontanum subsp. vulgare"
"Cerastium glomeratum","Volume 5","Cerastium glomeratum"
"Cerastium nutans","Volume 5","Cerastium nutans"
"Cerastium nutans var. nutans","Volume 5","Cerastium nutans var. nutans"
"Cerastium regelii","Volume 5","Cerastium regelii"
"Cerastium tomentosum","Volume 5","Cerastium tomentosum"
"Ceratodon purpureus subsp. purpureus","Volume 27","Ceratodon purpureus subsp. purpureus"
"Ceratophyllum demersum","Volume 3","Ceratophyllum demersum"
"Ceratophyllum echinatum","Volume 3","Ceratophyllum echinatum"
"Chaenorhinum minus","Volume 17","Chaenorhinum minus"
"Chaenorhinum minus subsp. minus","Volume 17","Chaenorhinum minus subsp. minus"
"Chamaedaphne calyculata","Volume 8","Chamaedaphne calyculata"
"Chelidonium majus","Volume 3","Chelidonium majus"
"Chelone glabra","Volume 17","Chelone glabra"
"Chenopodium album","Volume 4","Chenopodium album"
"Chenopodium berlandieri","Volume 4","Chenopodium berlandieri"
"Chenopodium berlandieri var. bushianum","Volume 4","Chenopodium berlandieri var. bushianum"
"Chenopodium berlandieri var. zschackei","Volume 4","Chenopodium berlandieri var. zschackei"
"Chenopodium bonus-henricus","Volume 4","Chenopodium bonus-henricus"
"Chenopodium capitatum","Volume 4","Chenopodium capitatum"
"Chenopodium capitatum var. capitatum","Volume 4","Chenopodium capitatum var. capitatum"
"Chenopodium ficifolium","Volume 4","Chenopodium ficifolium"
"Chenopodium foggii","Volume 4","Chenopodium foggii"
"Chenopodium glaucum","Volume 4","Chenopodium glaucum"
"Chenopodium glaucum var. glaucum","Volume 4","Chenopodium glaucum var. glaucum"
"Chenopodium glaucum var. salinum","Volume 4","Chenopodium glaucum var. salinum"
"Chenopodium murale","Volume 4","Chenopodium murale"
"Chenopodium polyspermum","Volume 4","Chenopodium polyspermum"
"Chenopodium polyspermum var. acutifolium","Volume 4","Chenopodium polyspermum var. acutifolium"
"Chenopodium rubrum","Volume 4","Chenopodium rubrum"
"Chenopodium rubrum var. rubrum","Volume 4","Chenopodium rubrum var. rubrum"
"Chenopodium simplex","Volume 4","Chenopodium simplex"
"Chenopodium strictum","Volume 4","Chenopodium strictum"
"Chenopodium urbicum","Volume 4","Chenopodium urbicum"
"Chimaphila maculata","Volume 8","Chimaphila maculata"
"Chimaphila umbellata","Volume 8","Chimaphila umbellata"
"Chimaphila umbellata subsp. umbellata","Volume 8","Chimaphila umbellata subsp. umbellata"
"Chrysosplenium americanum","Volume 8","Chrysosplenium americanum"
"Chrysosplenium tetrandrum","Volume 8","Chrysosplenium tetrandrum"
"Cichorium intybus","Volume 19","Cichorium intybus"
"Cinclidium latifolium","Volume 28","Cinclidium latifolium"
"Cinclidium stygium","Volume 28","Cinclidium stygium"
"Cinclidium subrotundum","Volume 28","Cinclidium subrotundum"
"Cinna","Volume 24","Cinna"
"Cinna arundinacea","Volume 24","Cinna arundinacea"
"Cinna latifolia","Volume 24","Cinna latifolia"
"Cirsium arvense","Volume 19","Cirsium arvense"
"Cirsium discolor","Volume 19","Cirsium discolor"
"Cirsium flodmanii","Volume 19","Cirsium flodmanii"
