"","Volume","Taxon name"
"Elymus canadensis","Volume 24","Elymus canadensis"
"Elymus canadensis var. brachystachys","Volume 24","Elymus canadensis var. brachystachys"
"Elymus canadensis var. canadensis","Volume 24","Elymus canadensis var. canadensis"
"Elymus canadensis var. robustus","Volume 24","Elymus canadensis var. robustus"
"Elymus ciliaris","Volume 24","Elymus ciliaris"
"Elymus curvatus","Volume 24","Elymus curvatus"
"Elymus dahuricus","Volume 24","Elymus dahuricus"
"Elymus diversiglumis","Volume 24","Elymus diversiglumis"
"Elymus glaucus","Volume 24","Elymus glaucus"
"Elymus glaucus subsp. glaucus","Volume 24","Elymus glaucus subsp. glaucus"
"Elymus glaucus subsp. mackenziei","Volume 24","Elymus glaucus subsp. mackenziei"
"Elymus glaucus subsp. virescens","Volume 24","Elymus glaucus subsp. virescens"
"Elymus hystrix","Volume 24","Elymus hystrix"
"Elymus lanceolatus","Volume 24","Elymus lanceolatus"
"Elymus lanceolatus subsp. lanceolatus","Volume 24","Elymus lanceolatus subsp. lanceolatus"
"Elymus lanceolatus subsp. psammophilus","Volume 24","Elymus lanceolatus subsp. psammophilus"
"Elymus lanceolatus subsp. riparius","Volume 24","Elymus lanceolatus subsp. riparius"
"Elymus macgregorii","Volume 24","Elymus macgregorii"
"Elymus pringlei","Volume 24","Elymus pringlei"
"Elymus repens","Volume 24","Elymus repens"
"Elymus riparius","Volume 24","Elymus riparius"
"Elymus sierrae","Volume 24","Elymus sierrae"
"Elymus trachycaulus","Volume 24","Elymus trachycaulus"
"Elymus trachycaulus subsp. subsecundus","Volume 24","Elymus trachycaulus subsp. subsecundus"
"Elymus trachycaulus subsp. trachycaulus","Volume 24","Elymus trachycaulus subsp. trachycaulus"
"Elymus trachycaulus subsp. virescens","Volume 24","Elymus trachycaulus subsp. virescens"
"Elymus tsukushiensis","Volume 24","Elymus tsukushiensis"
"Elymus villosus","Volume 24","Elymus villosus"
"Elymus violaceus","Volume 24","Elymus violaceus"
"Elymus virginicus","Volume 24","Elymus virginicus"
"Elymus virginicus var. intermedius","Volume 24","Elymus virginicus var. intermedius"
"Elymus virginicus var. jejunus","Volume 24","Elymus virginicus var. jejunus"
"Elymus virginicus var. virginicus","Volume 24","Elymus virginicus var. virginicus"
"Elymus wiegandii","Volume 24","Elymus wiegandii"
"Elymus ×ebingeri","Volume 24","Elymus ×ebingeri"
"Elymus ×pinalenoensis","Volume 24","Elymus ×pinalenoensis"
"Elymus ×pseudorepens","Volume 24","Elymus ×pseudorepens"
"Empetrum nigrum","Volume 8","Empetrum nigrum"
"Encalypta brevicollis","Volume 27","Encalypta brevicollis"
"Encalypta ciliata","Volume 27","Encalypta ciliata"
"Encalypta procera","Volume 27","Encalypta procera"
"Encalypta rhaptocarpa","Volume 27","Encalypta rhaptocarpa"
"Encalypta vulgaris","Volume 27","Encalypta vulgaris"
"Enemion biternatum","Volume 3","Enemion biternatum"
"Entodon cladorrhizans","Volume 28","Entodon cladorrhizans"
"Entodon seductrix","Volume 28","Entodon seductrix"
"Ephemerum cohaerens","Volume 27","Ephemerum cohaerens"
"Ephemerum crassinervium var. crassinervium","Volume 27","Ephemerum crassinervium var. crassinervium"
"Ephemerum crassinervium var. texanum","Volume 27","Ephemerum crassinervium var. texanum"
"Ephemerum serratum","Volume 27","Ephemerum serratum"
"Ephemerum spinulosum","Volume 27","Ephemerum spinulosum"
"Epifagus virginiana","Volume 17","Epifagus virginiana"
"Epigaea repens","Volume 8","Epigaea repens"
"Epipactis helleborine","Volume 26","Epipactis helleborine"
"Equisetum arvense","Volume 2","Equisetum arvense"
"Equisetum fluviatile","Volume 2","Equisetum fluviatile"
"Equisetum hyemale","Volume 2","Equisetum hyemale"
"Equisetum hyemale subsp. affine","Volume 2","Equisetum hyemale subsp. affine"
"Equisetum laevigatum","Volume 2","Equisetum laevigatum"
"Equisetum palustre","Volume 2","Equisetum palustre"
"Equisetum pratense","Volume 2","Equisetum pratense"
"Equisetum scirpoides","Volume 2","Equisetum scirpoides"
"Equisetum sylvaticum","Volume 2","Equisetum sylvaticum"
"Equisetum variegatum","Volume 2","Equisetum variegatum"
"Equisetum variegatum subsp. variegatum","Volume 2","Equisetum variegatum subsp. variegatum"
"Equisetum ×ferrissii","Volume 2","Equisetum ×ferrissii"
"Equisetum ×litorale","Volume 2","Equisetum ×litorale"
"Equisetum ×mackaii","Volume 2","Equisetum ×mackaii"
"Equisetum ×nelsonii","Volume 2","Equisetum ×nelsonii"
"Eragrostis","Volume 25","Eragrostis"
"Eragrostis capillaris","Volume 25","Eragrostis capillaris"
"Eragrostis cilianensis","Volume 25","Eragrostis cilianensis"
"Eragrostis frankii","Volume 25","Eragrostis frankii"
"Eragrostis hypnoides","Volume 25","Eragrostis hypnoides"
"Eragrostis mexicana","Volume 25","Eragrostis mexicana"
"Eragrostis mexicana subsp. mexicana","Volume 25","Eragrostis mexicana subsp. mexicana"
"Eragrostis mexicana subsp. virescens","Volume 25","Eragrostis mexicana subsp. virescens"
"Eragrostis minor","Volume 25","Eragrostis minor"
"Eragrostis obtusiflora","Volume 25","Eragrostis obtusiflora"
"Eragrostis pectinacea","Volume 25","Eragrostis pectinacea"
"Eragrostis pectinacea var. miserrima","Volume 25","Eragrostis pectinacea var. miserrima"
"Eragrostis pectinacea var. pectinacea","Volume 25","Eragrostis pectinacea var. pectinacea"
"Eragrostis pilosa","Volume 25","Eragrostis pilosa"
"Eragrostis pilosa var. perplexa","Volume 25","Eragrostis pilosa var. perplexa"
"Eragrostis pilosa var. pilosa","Volume 25","Eragrostis pilosa var. pilosa"
"Eragrostis reptans","Volume 25","Eragrostis reptans"
"Eragrostis setifolia","Volume 25","Eragrostis setifolia"
"Eragrostis spectabilis","Volume 25","Eragrostis spectabilis"
"Eranthis hyemalis","Volume 3","Eranthis hyemalis"
"Erechtites hieraciifolius","Volume 20","Erechtites hieraciifolius"
"Erechtites hieraciifolius var. hieraciifolius","Volume 20","Erechtites hieraciifolius var. hieraciifolius"
"Erigeron acris","Volume 20","Erigeron acris"
"Erigeron acris var. kamtschaticus","Volume 20","Erigeron acris var. kamtschaticus"
"Erigeron annuus","Volume 20","Erigeron annuus"
"Erigeron elatus","Volume 20","Erigeron elatus"
"Erigeron glabellus","Volume 20","Erigeron glabellus"
"Erigeron glabellus var. pubescens","Volume 20","Erigeron glabellus var. pubescens"
"Erigeron humilis","Volume 20","Erigeron humilis"
"Erigeron hyssopifolius","Volume 20","Erigeron hyssopifolius"
"Erigeron lonchophyllus","Volume 20","Erigeron lonchophyllus"
"Erigeron philadelphicus","Volume 20","Erigeron philadelphicus"
"Erigeron philadelphicus var. philadelphicus","Volume 20","Erigeron philadelphicus var. philadelphicus"
"Erigeron philadelphicus var. provancheri","Volume 20","Erigeron philadelphicus var. provancheri"
"Erigeron pulchellus","Volume 20","Erigeron pulchellus"
"Erigeron pulchellus var. pulchellus","Volume 20","Erigeron pulchellus var. pulchellus"
"Erigeron strigosus","Volume 20","Erigeron strigosus"
"Erigeron strigosus var. septentrionalis","Volume 20","Erigeron strigosus var. septentrionalis"
"Erigeron strigosus var. strigosus","Volume 20","Erigeron strigosus var. strigosus"
"Eriocaulon aquaticum","Volume 22","Eriocaulon aquaticum"
"Eriochloa","Volume 25","Eriochloa"
"Eriochloa contracta","Volume 25","Eriochloa contracta"
"Eriophorum angustifolium","Volume 23","Eriophorum angustifolium"
"Eriophorum angustifolium subsp. angustifolium","Volume 23","Eriophorum angustifolium subsp. angustifolium"
"Eriophorum brachyantherum","Volume 23","Eriophorum brachyantherum"
"Eriophorum callitrix","Volume 23","Eriophorum callitrix"
"Eriophorum chamissonis","Volume 23","Eriophorum chamissonis"
"Eriophorum gracile","Volume 23","Eriophorum gracile"
"Eriophorum scheuchzeri","Volume 23","Eriophorum scheuchzeri"
"Eriophorum tenellum","Volume 23","Eriophorum tenellum"
"Eriophorum vaginatum","Volume 23","Eriophorum vaginatum"
"Eriophorum virginicum","Volume 23","Eriophorum virginicum"
"Eriophorum viridicarinatum","Volume 23","Eriophorum viridicarinatum"
"Eruca vesicaria","Volume 7","Eruca vesicaria"
"Eruca vesicaria subsp. sativa","Volume 7","Eruca vesicaria subsp. sativa"
"Erucastrum gallicum","Volume 7","Erucastrum gallicum"
"Erysimum cheiranthoides","Volume 7","Erysimum cheiranthoides"
"Erysimum hieraciifolium","Volume 7","Erysimum hieraciifolium"
"Erysimum inconspicuum","Volume 7","Erysimum inconspicuum"
"Erysimum repandum","Volume 7","Erysimum repandum"
"Erythranthe geyeri","Volume 17","Erythranthe geyeri"
"Erythranthe moschata","Volume 17","Erythranthe moschata"
"Erythronium albidum","Volume 26","Erythronium albidum"
"Erythronium americanum subsp. americanum","Volume 26","Erythronium americanum subsp. americanum"
"Eucladium verticillatum","Volume 27","Eucladium verticillatum"
"Euonymus alatus","Volume 12","Euonymus alatus"
"Euonymus atropurpureus","Volume 12","Euonymus atropurpureus"
"Euonymus europaeus","Volume 12","Euonymus europaeus"
"Euonymus fortunei","Volume 12","Euonymus fortunei"
"Euonymus obovatus","Volume 12","Euonymus obovatus"
"Eupatorium altissimum","Volume 21","Eupatorium altissimum"
"Eupatorium perfoliatum","Volume 21","Eupatorium perfoliatum"
"Euphorbia commutata","Volume 12","Euphorbia commutata"
"Euphorbia corollata","Volume 12","Euphorbia corollata"
"Euphorbia cyparissias","Volume 12","Euphorbia cyparissias"
"Euphorbia davidii","Volume 12","Euphorbia davidii"
"Euphorbia dentata","Volume 12","Euphorbia dentata"
"Euphorbia exigua","Volume 12","Euphorbia exigua"
"Euphorbia glyptosperma","Volume 12","Euphorbia glyptosperma"
"Euphorbia helioscopia","Volume 12","Euphorbia helioscopia"
"Euphorbia lathyris","Volume 12","Euphorbia lathyris"
"Euphorbia maculata","Volume 12","Euphorbia maculata"
"Euphorbia marginata","Volume 12","Euphorbia marginata"
"Euphorbia nutans","Volume 12","Euphorbia nutans"
"Euphorbia peplus","Volume 12","Euphorbia peplus"
"Euphorbia platyphyllos","Volume 12","Euphorbia platyphyllos"
"Euphorbia polygonifolia","Volume 12","Euphorbia polygonifolia"
"Euphorbia serpens","Volume 12","Euphorbia serpens"
"Euphorbia serpillifolia","Volume 12","Euphorbia serpillifolia"
"Euphorbia serpillifolia subsp. serpillifolia","Volume 12","Euphorbia serpillifolia subsp. serpillifolia"
"Euphorbia spathulata","Volume 12","Euphorbia spathulata"
"Euphorbia vermiculata","Volume 12","Euphorbia vermiculata"
"Euphorbia virgata","Volume 12","Euphorbia virgata"
"Euphrasia arctica","Volume 17","Euphrasia arctica"
"Euphrasia arctica subsp. arctica","Volume 17","Euphrasia arctica subsp. arctica"
"Euphrasia arctica subsp. borealis","Volume 17","Euphrasia arctica subsp. borealis"
"Euphrasia farlowii","Volume 17","Euphrasia farlowii"
"Euphrasia hudsoniana","Volume 17","Euphrasia hudsoniana"
"Euphrasia micrantha","Volume 17","Euphrasia micrantha"
"Euphrasia nemorosa","Volume 17","Euphrasia nemorosa"
"Euphrasia ostenfeldii","Volume 17","Euphrasia ostenfeldii"
"Euphrasia stricta","Volume 17","Euphrasia stricta"
"Euphrasia stricta var. brevipila","Volume 17","Euphrasia stricta var. brevipila"
"Euphrasia stricta var. stricta","Volume 17","Euphrasia stricta var. stricta"
"Euphrasia suborbicularis","Volume 17","Euphrasia suborbicularis"
"Euphrasia tetraquetra","Volume 17","Euphrasia tetraquetra"
"Euphrasia vinacea","Volume 17","Euphrasia vinacea"
"Euphrasia wettsteinii","Volume 17","Euphrasia wettsteinii"
"Eurhynchiastrum pulchellum var. pulchellum","Volume 28","Eurhynchiastrum pulchellum var. pulchellum"
"Eurybia divaricata","Volume 20","Eurybia divaricata"
"Eurybia macrophylla","Volume 20","Eurybia macrophylla"
"Eurybia radula","Volume 20","Eurybia radula"
"Eurybia schreberi","Volume 20","Eurybia schreberi"
"Euthamia graminifolia","Volume 20","Euthamia graminifolia"
"Euthamia gymnospermoides","Volume 20","Euthamia gymnospermoides"
"Eutrochium maculatum","Volume 21","Eutrochium maculatum"
"Eutrochium maculatum var. bruneri","Volume 21","Eutrochium maculatum var. bruneri"
"Eutrochium maculatum var. foliosum","Volume 21","Eutrochium maculatum var. foliosum"
"Eutrochium maculatum var. maculatum","Volume 21","Eutrochium maculatum var. maculatum"
"Eutrochium purpureum","Volume 21","Eutrochium purpureum"
"Eutrochium purpureum var. purpureum","Volume 21","Eutrochium purpureum var. purpureum"
"Fagopyrum esculentum","Volume 5","Fagopyrum esculentum"
"Fagopyrum tataricum","Volume 5","Fagopyrum tataricum"
"Fagus grandifolia","Volume 3","Fagus grandifolia"
"Fallopia cilinodis","Volume 5","Fallopia cilinodis"
"Fallopia convolvulus","Volume 5","Fallopia convolvulus"
"Fallopia dumetorum","Volume 5","Fallopia dumetorum"
"Fallopia japonica","Volume 5","Fallopia japonica"
"Fallopia japonica var. japonica","Volume 5","Fallopia japonica var. japonica"
"Fallopia sachalinensis","Volume 5","Fallopia sachalinensis"
"Fallopia scandens","Volume 5","Fallopia scandens"
"Festuca","Volume 24","Festuca"
"Festuca amethystina","Volume 24","Festuca amethystina"
"Festuca baffinensis","Volume 24","Festuca baffinensis"
"Festuca brachyphylla","Volume 24","Festuca brachyphylla"
"Festuca brachyphylla subsp. brachyphylla","Volume 24","Festuca brachyphylla subsp. brachyphylla"
"Festuca brachyphylla subsp. breviculmis","Volume 24","Festuca brachyphylla subsp. breviculmis"
"Festuca brachyphylla subsp. coloradensis","Volume 24","Festuca brachyphylla subsp. coloradensis"
"Festuca campestris","Volume 24","Festuca campestris"
"Festuca filiformis","Volume 24","Festuca filiformis"
"Festuca frederikseniae","Volume 24","Festuca frederikseniae"
"Festuca glauca","Volume 24","Festuca glauca"
"Festuca hallii","Volume 24","Festuca hallii"
"Festuca occidentalis","Volume 24","Festuca occidentalis"
"Festuca paradoxa","Volume 24","Festuca paradoxa"
"Festuca prolifera","Volume 24","Festuca prolifera"
"Festuca roemeri","Volume 24","Festuca roemeri"
"Festuca rubra","Volume 24","Festuca rubra"
"Festuca rubra subsp. arctica","Volume 24","Festuca rubra subsp. arctica"
"Festuca rubra subsp. arenaria","Volume 24","Festuca rubra subsp. arenaria"
"Festuca rubra subsp. aucta","Volume 24","Festuca rubra subsp. aucta"
"Festuca rubra subsp. commutata","Volume 24","Festuca rubra subsp. commutata"
"Festuca rubra subsp. fallax","Volume 24","Festuca rubra subsp. fallax"
"Festuca rubra subsp. mediana","Volume 24","Festuca rubra subsp. mediana"
"Festuca rubra subsp. pruinosa","Volume 24","Festuca rubra subsp. pruinosa"
"Festuca rubra subsp. rubra","Volume 24","Festuca rubra subsp. rubra"
"Festuca rubra subsp. secunda","Volume 24","Festuca rubra subsp. secunda"
"Festuca rubra subsp. vallicola","Volume 24","Festuca rubra subsp. vallicola"
"Festuca saximontana","Volume 24","Festuca saximontana"
"Festuca saximontana var. robertsiana","Volume 24","Festuca saximontana var. robertsiana"
"Festuca saximontana var. saximontana","Volume 24","Festuca saximontana var. saximontana"
"Festuca sect. Breviaristatae","Volume 24","Festuca sect. Breviaristatae"
"Festuca sect. Elmera","Volume 24","Festuca sect. Elmera"
"Festuca sect. Festuca","Volume 24","Festuca sect. Festuca"
"Festuca sect. Subulatae","Volume 24","Festuca sect. Subulatae"
"Festuca sect. Subuliflorae","Volume 24","Festuca sect. Subuliflorae"
"Festuca sect. Texanae","Volume 24","Festuca sect. Texanae"
"Festuca subg. Festuca","Volume 24","Festuca subg. Festuca"
"Festuca subg. Montanae","Volume 24","Festuca subg. Montanae"
"Festuca subg. Obtusae","Volume 24","Festuca subg. Obtusae"
"Festuca subg. Subulatae","Volume 24","Festuca subg. Subulatae"
"Festuca subverticillata","Volume 24","Festuca subverticillata"
"Festuca trachyphylla","Volume 24","Festuca trachyphylla"
"Filipendula rubra","Volume 9","Filipendula rubra"
"Filipendula ulmaria","Volume 9","Filipendula ulmaria"
"Filipendula vulgaris","Volume 9","Filipendula vulgaris"
"Fimbristylis autumnalis","Volume 23","Fimbristylis autumnalis"
"Fimbristylis puberula","Volume 23","Fimbristylis puberula"
"Fimbristylis puberula var. puberula","Volume 23","Fimbristylis puberula var. puberula"
"Fissidens adianthoides","Volume 27","Fissidens adianthoides"
"Fissidens bryoides","Volume 27","Fissidens bryoides"
"Fissidens bushii","Volume 27","Fissidens bushii"
"Fissidens dubius","Volume 27","Fissidens dubius"
"Fissidens fontanus","Volume 27","Fissidens fontanus"
"Fissidens grandifrons","Volume 27","Fissidens grandifrons"
"Fissidens minutulus","Volume 27","Fissidens minutulus"
"Fissidens obtusifolius","Volume 27","Fissidens obtusifolius"
"Fissidens osmundioides","Volume 27","Fissidens osmundioides"
"Fissidens subbasilaris","Volume 27","Fissidens subbasilaris"
"Fissidens taxifolius","Volume 27","Fissidens taxifolius"
"Floerkea proserpinacoides","Volume 7","Floerkea proserpinacoides"
"Fontinalis antipyretica","Volume 28","Fontinalis antipyretica"
"Fontinalis dalecarlica","Volume 28","Fontinalis dalecarlica"
"Fontinalis hypnoides","Volume 28","Fontinalis hypnoides"
"Fontinalis novae-angliae","Volume 28","Fontinalis novae-angliae"
"Fontinalis sphagnifolia","Volume 28","Fontinalis sphagnifolia"
"Forsstroemia trichomitria","Volume 28","Forsstroemia trichomitria"
"Fragaria vesca","Volume 9","Fragaria vesca"
"Fragaria vesca subsp. americana","Volume 9","Fragaria vesca subsp. americana"
"Fragaria vesca subsp. vesca","Volume 9","Fragaria vesca subsp. vesca"
"Fragaria virginiana","Volume 9","Fragaria virginiana"
"Fragaria virginiana subsp. glauca","Volume 9","Fragaria virginiana subsp. glauca"
"Fragaria virginiana subsp. virginiana","Volume 9","Fragaria virginiana subsp. virginiana"
"Frangula alnus","Volume 12","Frangula alnus"
"Froelichia gracilis","Volume 4","Froelichia gracilis"
"Fuirena pumila","Volume 23","Fuirena pumila"
"Fumaria officinalis","Volume 3","Fumaria officinalis"
"Funaria flavicans","Volume 27","Funaria flavicans"
"Funaria hygrometrica var. hygrometrica","Volume 27","Funaria hygrometrica var. hygrometrica"
"Galanthus nivalis","Volume 26","Galanthus nivalis"
"Galearis spectabilis","Volume 26","Galearis spectabilis"
"Galinsoga parviflora","Volume 21","Galinsoga parviflora"
"Galinsoga parviflora var. parviflora","Volume 21","Galinsoga parviflora var. parviflora"
