"","Volume","Taxon name"
"Petasites frigidus","Volume 20","Petasites frigidus"
"Petasites frigidus var. frigidus","Volume 20","Petasites frigidus var. frigidus"
"Petasites frigidus var. palmatus","Volume 20","Petasites frigidus var. palmatus"
"Petasites frigidus var. sagittatus","Volume 20","Petasites frigidus var. sagittatus"
"Petasites frigidus var. ×vitifolius","Volume 20","Petasites frigidus var. ×vitifolius"
"Phalaris","Volume 24","Phalaris"
"Phalaris arundinacea","Volume 24","Phalaris arundinacea"
"Phalaris canariensis","Volume 24","Phalaris canariensis"
"Phedimus aizoon","Volume 8","Phedimus aizoon"
"Phegopteris connectilis","Volume 2","Phegopteris connectilis"
"Philonotis fontana var. fontana","Volume 28","Philonotis fontana var. fontana"
"Phleum","Volume 24","Phleum"
"Phleum alpinum","Volume 24","Phleum alpinum"
"Phleum phleoides","Volume 24","Phleum phleoides"
"Phleum pratense","Volume 24","Phleum pratense"
"Phragmites","Volume 25","Phragmites"
"Phragmites australis","Volume 25","Phragmites australis"
"Physaria arenosa","Volume 7","Physaria arenosa"
"Physaria arenosa subsp. arenosa","Volume 7","Physaria arenosa subsp. arenosa"
"Physaria spatulata","Volume 7","Physaria spatulata"
"Physcomitrium pyriforme","Volume 27","Physcomitrium pyriforme"
"Picea glauca","Volume 2","Picea glauca"
"Picea mariana","Volume 2","Picea mariana"
"Pinus banksiana","Volume 2","Pinus banksiana"
"Pinus contorta","Volume 2","Pinus contorta"
"Pinus contorta var. latifolia","Volume 2","Pinus contorta var. latifolia"
"Plagiomnium ciliare","Volume 28","Plagiomnium ciliare"
"Plagiomnium cuspidatum","Volume 28","Plagiomnium cuspidatum"
"Plagiomnium drummondii","Volume 28","Plagiomnium drummondii"
"Plagiomnium ellipticum","Volume 28","Plagiomnium ellipticum"
"Plagiomnium medium","Volume 28","Plagiomnium medium"
"Plagiothecium denticulatum","Volume 28","Plagiothecium denticulatum"
"Plantago elongata","Volume 17","Plantago elongata"
"Plantago eriopoda","Volume 17","Plantago eriopoda"
"Plantago major","Volume 17","Plantago major"
"Plantago maritima","Volume 17","Plantago maritima"
"Plantago patagonica","Volume 17","Plantago patagonica"
"Platanthera aquilonis","Volume 26","Platanthera aquilonis"
"Platanthera obtusata","Volume 26","Platanthera obtusata"
"Platanthera orbiculata","Volume 26","Platanthera orbiculata"
"Platydictya jungermannioides","Volume 28","Platydictya jungermannioides"
"Platygyrium repens","Volume 28","Platygyrium repens"
"Pleurozium schreberi","Volume 28","Pleurozium schreberi"
"Poa","Volume 24","Poa"
"Poa alpina","Volume 24","Poa alpina"
"Poa alpina subsp. alpina","Volume 24","Poa alpina subsp. alpina"
"Poa alpina subsp. vivipara","Volume 24","Poa alpina subsp. vivipara"
"Poa annua","Volume 24","Poa annua"
"Poa arctica","Volume 24","Poa arctica"
"Poa arctica subsp. aperta","Volume 24","Poa arctica subsp. aperta"
"Poa arctica subsp. arctica","Volume 24","Poa arctica subsp. arctica"
"Poa arctica subsp. caespitans","Volume 24","Poa arctica subsp. caespitans"
"Poa arctica subsp. grayana","Volume 24","Poa arctica subsp. grayana"
"Poa arctica subsp. lanata","Volume 24","Poa arctica subsp. lanata"
"Poa arida","Volume 24","Poa arida"
"Poa compressa","Volume 24","Poa compressa"
"Poa cusickii","Volume 24","Poa cusickii"
"Poa cusickii subsp. cusickii","Volume 24","Poa cusickii subsp. cusickii"
"Poa cusickii subsp. epilis","Volume 24","Poa cusickii subsp. epilis"
"Poa cusickii subsp. pallida","Volume 24","Poa cusickii subsp. pallida"
"Poa cusickii subsp. purpurascens","Volume 24","Poa cusickii subsp. purpurascens"
"Poa diaboli","Volume 24","Poa diaboli"
"Poa glauca","Volume 24","Poa glauca"
"Poa glauca subsp. glauca","Volume 24","Poa glauca subsp. glauca"
"Poa glauca subsp. rupicola","Volume 24","Poa glauca subsp. rupicola"
"Poa glauca var. pekulnejensis","Volume 24","Poa glauca var. pekulnejensis"
"Poa interior","Volume 24","Poa interior"
"Poa laxa","Volume 24","Poa laxa"
"Poa laxa subsp. banffiana","Volume 24","Poa laxa subsp. banffiana"
"Poa laxa subsp. fernaldiana","Volume 24","Poa laxa subsp. fernaldiana"
"Poa nemoralis","Volume 24","Poa nemoralis"
"Poa palustris","Volume 24","Poa palustris"
"Poa pratensis","Volume 24","Poa pratensis"
"Poa pratensis subsp. agassizensis","Volume 24","Poa pratensis subsp. agassizensis"
"Poa pratensis subsp. alpigena","Volume 24","Poa pratensis subsp. alpigena"
"Poa pratensis subsp. angustifolia","Volume 24","Poa pratensis subsp. angustifolia"
"Poa pratensis subsp. colpodea","Volume 24","Poa pratensis subsp. colpodea"
"Poa pratensis subsp. irrigata","Volume 24","Poa pratensis subsp. irrigata"
"Poa pratensis subsp. pratensis","Volume 24","Poa pratensis subsp. pratensis"
"Poa sect. Abbreviatae","Volume 24","Poa sect. Abbreviatae"
"Poa sect. Alpinae","Volume 24","Poa sect. Alpinae"
"Poa sect. Arctopoa","Volume 24","Poa sect. Arctopoa"
"Poa sect. Arenariae","Volume 24","Poa sect. Arenariae"
"Poa sect. Dioicopoa","Volume 24","Poa sect. Dioicopoa"
"Poa sect. Homalopoa","Volume 24","Poa sect. Homalopoa"
"Poa sect. Madropoa","Volume 24","Poa sect. Madropoa"
"Poa sect. Micrantherae","Volume 24","Poa sect. Micrantherae"
"Poa sect. Oreinos","Volume 24","Poa sect. Oreinos"
"Poa sect. Pandemos","Volume 24","Poa sect. Pandemos"
"Poa sect. Poa","Volume 24","Poa sect. Poa"
"Poa sect. Secundae","Volume 24","Poa sect. Secundae"
"Poa sect. Stenopoa","Volume 24","Poa sect. Stenopoa"
"Poa sect. Sylvestres","Volume 24","Poa sect. Sylvestres"
"Poa sect. Tichopoa","Volume 24","Poa sect. Tichopoa"
"Poa secunda","Volume 24","Poa secunda"
"Poa secunda subsp. juncifolia","Volume 24","Poa secunda subsp. juncifolia"
"Poa secunda subsp. secunda","Volume 24","Poa secunda subsp. secunda"
"Poa subg. Arctopoa","Volume 24","Poa subg. Arctopoa"
"Poa subg. Poa","Volume 24","Poa subg. Poa"
"Poa sublanata","Volume 24","Poa sublanata"
"Poa subsect. Epiles","Volume 24","Poa subsect. Epiles"
"Poa subsect. Halophytae","Volume 24","Poa subsect. Halophytae"
"Poa subsect. Madropoa","Volume 24","Poa subsect. Madropoa"
"Poa subsect. Poa","Volume 24","Poa subsect. Poa"
"Poa subsect. Secundae","Volume 24","Poa subsect. Secundae"
"Poa supina","Volume 24","Poa supina"
"Poa trivialis","Volume 24","Poa trivialis"
"Poa wheeleri","Volume 24","Poa wheeleri"
"Poa ×gaspensis","Volume 24","Poa ×gaspensis"
"Poa ×limosa","Volume 24","Poa ×limosa"
"Poa ×nematophylla","Volume 24","Poa ×nematophylla"
"Pogonatum urnigerum","Volume 27","Pogonatum urnigerum"
"Pohlia cruda","Volume 28","Pohlia cruda"
"Pohlia filum","Volume 28","Pohlia filum"
"Pohlia nutans","Volume 28","Pohlia nutans"
"Polanisia dodecandra","Volume 7","Polanisia dodecandra"
"Polanisia dodecandra subsp. trachysperma","Volume 7","Polanisia dodecandra subsp. trachysperma"
"Polygonatum biflorum","Volume 26","Polygonatum biflorum"
"Polygonum achoreum","Volume 5","Polygonum achoreum"
"Polygonum aviculare","Volume 5","Polygonum aviculare"
"Polygonum aviculare subsp. aviculare","Volume 5","Polygonum aviculare subsp. aviculare"
"Polygonum aviculare subsp. buxiforme","Volume 5","Polygonum aviculare subsp. buxiforme"
"Polygonum aviculare subsp. depressum","Volume 5","Polygonum aviculare subsp. depressum"
"Polygonum aviculare subsp. neglectum","Volume 5","Polygonum aviculare subsp. neglectum"
"Polygonum aviculare subsp. rurivagum","Volume 5","Polygonum aviculare subsp. rurivagum"
"Polygonum douglasii","Volume 5","Polygonum douglasii"
"Polygonum erectum","Volume 5","Polygonum erectum"
"Polygonum polygaloides","Volume 5","Polygonum polygaloides"
"Polygonum polygaloides subsp. confertiflorum","Volume 5","Polygonum polygaloides subsp. confertiflorum"
"Polygonum ramosissimum","Volume 5","Polygonum ramosissimum"
"Polygonum ramosissimum subsp. prolificum","Volume 5","Polygonum ramosissimum subsp. prolificum"
"Polygonum ramosissimum subsp. ramosissimum","Volume 5","Polygonum ramosissimum subsp. ramosissimum"
"Polygonum sawatchense","Volume 5","Polygonum sawatchense"
"Polygonum sawatchense subsp. sawatchense","Volume 5","Polygonum sawatchense subsp. sawatchense"
"Polypodium sibiricum","Volume 2","Polypodium sibiricum"
"Polypodium virginianum","Volume 2","Polypodium virginianum"
"Polypogon","Volume 24","Polypogon"
"Polypogon monspeliensis","Volume 24","Polypogon monspeliensis"
"Polytrichastrum longisetum","Volume 27","Polytrichastrum longisetum"
"Polytrichum commune var. commune","Volume 27","Polytrichum commune var. commune"
"Polytrichum strictum","Volume 27","Polytrichum strictum"
"Populus angustifolia","Volume 7","Populus angustifolia"
"Populus balsamifera","Volume 7","Populus balsamifera"
"Populus deltoides","Volume 7","Populus deltoides"
"Populus deltoides subsp. monilifera","Volume 7","Populus deltoides subsp. monilifera"
"Populus tremuloides","Volume 7","Populus tremuloides"
"Portulaca oleracea","Volume 4","Portulaca oleracea"
"Potamogeton alpinus","Volume 22","Potamogeton alpinus"
"Potamogeton amplifolius","Volume 22","Potamogeton amplifolius"
"Potamogeton crispus","Volume 22","Potamogeton crispus"
"Potamogeton epihydrus","Volume 22","Potamogeton epihydrus"
"Potamogeton foliosus","Volume 22","Potamogeton foliosus"
"Potamogeton foliosus subsp. foliosus","Volume 22","Potamogeton foliosus subsp. foliosus"
"Potamogeton friesii","Volume 22","Potamogeton friesii"
"Potamogeton gramineus","Volume 22","Potamogeton gramineus"
"Potamogeton natans","Volume 22","Potamogeton natans"
"Potamogeton nodosus","Volume 22","Potamogeton nodosus"
"Potamogeton obtusifolius","Volume 22","Potamogeton obtusifolius"
"Potamogeton praelongus","Volume 22","Potamogeton praelongus"
"Potamogeton pusillus","Volume 22","Potamogeton pusillus"
"Potamogeton pusillus subsp. pusillus","Volume 22","Potamogeton pusillus subsp. pusillus"
"Potamogeton pusillus subsp. tenuissimus","Volume 22","Potamogeton pusillus subsp. tenuissimus"
"Potamogeton richardsonii","Volume 22","Potamogeton richardsonii"
"Potamogeton robbinsii","Volume 22","Potamogeton robbinsii"
"Potamogeton strictifolius","Volume 22","Potamogeton strictifolius"
"Potamogeton zosteriformis","Volume 22","Potamogeton zosteriformis"
"Potentilla anserina","Volume 9","Potentilla anserina"
"Potentilla anserina subsp. anserina","Volume 9","Potentilla anserina subsp. anserina"
"Potentilla anserina subsp. yukonensis","Volume 9","Potentilla anserina subsp. yukonensis"
"Potentilla arenosa","Volume 9","Potentilla arenosa"
"Potentilla arenosa subsp. arenosa","Volume 9","Potentilla arenosa subsp. arenosa"
"Potentilla argentea","Volume 9","Potentilla argentea"
"Potentilla biennis","Volume 9","Potentilla biennis"
"Potentilla bimundorum","Volume 9","Potentilla bimundorum"
"Potentilla bipinnatifida","Volume 9","Potentilla bipinnatifida"
"Potentilla concinna","Volume 9","Potentilla concinna"
"Potentilla concinna var. concinna","Volume 9","Potentilla concinna var. concinna"
"Potentilla concinna var. divisa","Volume 9","Potentilla concinna var. divisa"
"Potentilla effusa","Volume 9","Potentilla effusa"
"Potentilla effusa var. effusa","Volume 9","Potentilla effusa var. effusa"
"Potentilla glaucophylla","Volume 9","Potentilla glaucophylla"
"Potentilla glaucophylla var. glaucophylla","Volume 9","Potentilla glaucophylla var. glaucophylla"
"Potentilla gracilis","Volume 9","Potentilla gracilis"
"Potentilla gracilis var. fastigiata","Volume 9","Potentilla gracilis var. fastigiata"
"Potentilla gracilis var. flabelliformis","Volume 9","Potentilla gracilis var. flabelliformis"
"Potentilla hippiana","Volume 9","Potentilla hippiana"
"Potentilla lasiodonta","Volume 9","Potentilla lasiodonta"
"Potentilla litoralis","Volume 9","Potentilla litoralis"
"Potentilla norvegica","Volume 9","Potentilla norvegica"
"Potentilla pensylvanica","Volume 9","Potentilla pensylvanica"
"Potentilla plattensis","Volume 9","Potentilla plattensis"
"Potentilla pulcherrima","Volume 9","Potentilla pulcherrima"
"Potentilla recta","Volume 9","Potentilla recta"
"Potentilla rivalis","Volume 9","Potentilla rivalis"
"Potentilla rubricaulis","Volume 9","Potentilla rubricaulis"
"Potentilla supina","Volume 9","Potentilla supina"
"Potentilla supina subsp. paradoxa","Volume 9","Potentilla supina subsp. paradoxa"
"Prenanthes alba","Volume 19","Prenanthes alba"
"Prenanthes racemosa","Volume 19","Prenanthes racemosa"
"Primula incana","Volume 8","Primula incana"
"Primula mistassinica","Volume 8","Primula mistassinica"
"Prosartes trachycarpa","Volume 26","Prosartes trachycarpa"
"Prunus americana","Volume 9","Prunus americana"
"Prunus pensylvanica","Volume 9","Prunus pensylvanica"
"Prunus pumila","Volume 9","Prunus pumila"
"Prunus pumila var. besseyi","Volume 9","Prunus pumila var. besseyi"
"Prunus tomentosa","Volume 9","Prunus tomentosa"
"Prunus virginiana","Volume 9","Prunus virginiana"
"Prunus virginiana var. virginiana","Volume 9","Prunus virginiana var. virginiana"
"Psathyrostachys","Volume 24","Psathyrostachys"
"Psathyrostachys juncea","Volume 24","Psathyrostachys juncea"
"Pseudobryum cinclidioides","Volume 28","Pseudobryum cinclidioides"
"Pseudocalliergon turgescens","Volume 28","Pseudocalliergon turgescens"
"Pseudocampylium radicale","Volume 28","Pseudocampylium radicale"
"Pseudognaphalium macounii","Volume 19","Pseudognaphalium macounii"
"Pseudoleskeella tectorum","Volume 28","Pseudoleskeella tectorum"
"Pseudoroegneria","Volume 24","Pseudoroegneria"
"Pseudoroegneria spicata","Volume 24","Pseudoroegneria spicata"
"Psilocarphus brevissimus","Volume 19","Psilocarphus brevissimus"
"Psilocarphus brevissimus var. brevissimus","Volume 19","Psilocarphus brevissimus var. brevissimus"
"Pterospora andromedea","Volume 8","Pterospora andromedea"
"Pterygoneurum kozlovii","Volume 27","Pterygoneurum kozlovii"
"Pterygoneurum ovatum","Volume 27","Pterygoneurum ovatum"
"Pterygoneurum subsessile var. subsessile","Volume 27","Pterygoneurum subsessile var. subsessile"
"Ptilium crista-castrensis","Volume 28","Ptilium crista-castrensis"
"Ptychostomum bimum","Volume 28","Ptychostomum bimum"
"Ptychostomum cernuum","Volume 28","Ptychostomum cernuum"
"Ptychostomum creberrimum","Volume 28","Ptychostomum creberrimum"
"Ptychostomum intermedium","Volume 28","Ptychostomum intermedium"
"Ptychostomum pallens","Volume 28","Ptychostomum pallens"
"Ptychostomum pallescens","Volume 28","Ptychostomum pallescens"
"Ptychostomum pendulum","Volume 28","Ptychostomum pendulum"
"Ptychostomum pseudotriquetrum","Volume 28","Ptychostomum pseudotriquetrum"
"Ptychostomum weigelii","Volume 28","Ptychostomum weigelii"
"Puccinellia","Volume 24","Puccinellia"
"Puccinellia angustata","Volume 24","Puccinellia angustata"
"Puccinellia distans","Volume 24","Puccinellia distans"
"Puccinellia nuttalliana","Volume 24","Puccinellia nuttalliana"
"Pylaisia polyantha","Volume 28","Pylaisia polyantha"
"Pyrola asarifolia","Volume 8","Pyrola asarifolia"
"Pyrola asarifolia subsp. asarifolia","Volume 8","Pyrola asarifolia subsp. asarifolia"
"Pyrola chlorantha","Volume 8","Pyrola chlorantha"
"Pyrola elliptica","Volume 8","Pyrola elliptica"
"Pyrola grandiflora","Volume 8","Pyrola grandiflora"
"Pyrola minor","Volume 8","Pyrola minor"
"Pyrrocoma lanceolata","Volume 20","Pyrrocoma lanceolata"
"Pyrrocoma lanceolata var. lanceolata","Volume 20","Pyrrocoma lanceolata var. lanceolata"
"Pyrrocoma uniflora","Volume 20","Pyrrocoma uniflora"
"Pyrrocoma uniflora var. uniflora","Volume 20","Pyrrocoma uniflora var. uniflora"
"Quercus macrocarpa","Volume 3","Quercus macrocarpa"
"Ranunculus abortivus","Volume 3","Ranunculus abortivus"
"Ranunculus acris","Volume 3","Ranunculus acris"
"Ranunculus aquatilis","Volume 3","Ranunculus aquatilis"
"Ranunculus aquatilis var. diffusus","Volume 3","Ranunculus aquatilis var. diffusus"
"Ranunculus cardiophyllus","Volume 3","Ranunculus cardiophyllus"
"Ranunculus flammula","Volume 3","Ranunculus flammula"
"Ranunculus flammula var. ovalis","Volume 3","Ranunculus flammula var. ovalis"
"Ranunculus flammula var. reptans","Volume 3","Ranunculus flammula var. reptans"
"Ranunculus glaberrimus","Volume 3","Ranunculus glaberrimus"
"Ranunculus glaberrimus var. ellipticus","Volume 3","Ranunculus glaberrimus var. ellipticus"
"Ranunculus gmelinii","Volume 3","Ranunculus gmelinii"
"Ranunculus hyperboreus","Volume 3","Ranunculus hyperboreus"
"Ranunculus inamoenus","Volume 3","Ranunculus inamoenus"
"Ranunculus inamoenus var. inamoenus","Volume 3","Ranunculus inamoenus var. inamoenus"
"Ranunculus lapponicus","Volume 3","Ranunculus lapponicus"
"Ranunculus macounii","Volume 3","Ranunculus macounii"
"Ranunculus pedatifidus","Volume 3","Ranunculus pedatifidus"
"Ranunculus pedatifidus var. affinis","Volume 3","Ranunculus pedatifidus var. affinis"
"Ranunculus pensylvanicus","Volume 3","Ranunculus pensylvanicus"
"Ranunculus rhomboideus","Volume 3","Ranunculus rhomboideus"
"Ranunculus sceleratus","Volume 3","Ranunculus sceleratus"
"Ranunculus sceleratus var. multifidus","Volume 3","Ranunculus sceleratus var. multifidus"
"Ranunculus sceleratus var. sceleratus","Volume 3","Ranunculus sceleratus var. sceleratus"
"Ranunculus testiculatus","Volume 3","Ranunculus testiculatus"
"Raphanus raphanistrum","Volume 7","Raphanus raphanistrum"
"Raphanus sativus","Volume 7","Raphanus sativus"
"Ratibida columnifera","Volume 21","Ratibida columnifera"
"Reseda alba","Volume 7","Reseda alba"
"Reseda lutea","Volume 7","Reseda lutea"
"Rhamnus alnifolia","Volume 12","Rhamnus alnifolia"
"Rhamnus cathartica","Volume 12","Rhamnus cathartica"
"Rheum rhabarbarum","Volume 5","Rheum rhabarbarum"
"Rhinanthus minor","Volume 17","Rhinanthus minor"
"Rhinanthus minor subsp. minor","Volume 17","Rhinanthus minor subsp. minor"
"Rhizomnium gracile","Volume 28","Rhizomnium gracile"
"Rhizomnium pseudopunctatum","Volume 28","Rhizomnium pseudopunctatum"
"Rhizomnium punctatum","Volume 28","Rhizomnium punctatum"
"Rhodobryum ontariense","Volume 28","Rhodobryum ontariense"
"Rhododendron groenlandicum","Volume 8","Rhododendron groenlandicum"
"Rhododendron tomentosum","Volume 8","Rhododendron tomentosum"
"Rhynchospora alba","Volume 23","Rhynchospora alba"
"Rhynchospora capillacea","Volume 23","Rhynchospora capillacea"
"Rhynchospora fusca","Volume 23","Rhynchospora fusca"
"Rhytidiadelphus triquetrus","Volume 28","Rhytidiadelphus triquetrus"
"Rhytidium rugosum","Volume 28","Rhytidium rugosum"
"Ribes americanum","Volume 8","Ribes americanum"
"Ribes aureum","Volume 8","Ribes aureum"
"Ribes aureum var. aureum","Volume 8","Ribes aureum var. aureum"
"Ribes glandulosum","Volume 8","Ribes glandulosum"
"Ribes hirtellum","Volume 8","Ribes hirtellum"
"Ribes hudsonianum","Volume 8","Ribes hudsonianum"
"Ribes lacustre","Volume 8","Ribes lacustre"
"Ribes oxyacanthoides","Volume 8","Ribes oxyacanthoides"
"Ribes oxyacanthoides var. oxyacanthoides","Volume 8","Ribes oxyacanthoides var. oxyacanthoides"
"Ribes oxyacanthoides var. setosum","Volume 8","Ribes oxyacanthoides var. setosum"
"Ribes rubrum","Volume 8","Ribes rubrum"
"Ribes triste","Volume 8","Ribes triste"
"Rorippa austriaca","Volume 7","Rorippa austriaca"
"Rorippa barbareifolia","Volume 7","Rorippa barbareifolia"
"Rorippa curvipes","Volume 7","Rorippa curvipes"
"Rorippa palustris","Volume 7","Rorippa palustris"
"Rorippa palustris subsp. hispida","Volume 7","Rorippa palustris subsp. hispida"
"Rorippa palustris subsp. palustris","Volume 7","Rorippa palustris subsp. palustris"
"Rorippa sinuata","Volume 7","Rorippa sinuata"
"Rorippa tenerrima","Volume 7","Rorippa tenerrima"
"Rosa acicularis","Volume 9","Rosa acicularis"
"Rosa acicularis subsp. sayi","Volume 9","Rosa acicularis subsp. sayi"
"Rosa arkansana","Volume 9","Rosa arkansana"
"Rosa blanda","Volume 9","Rosa blanda"
"Rosa woodsii","Volume 9","Rosa woodsii"
"Rosa woodsii subsp. woodsii","Volume 9","Rosa woodsii subsp. woodsii"
"Rosulabryum capillare","Volume 28","Rosulabryum capillare"
"Rosulabryum laevifilum","Volume 28","Rosulabryum laevifilum"
"Rubus arcticus","Volume 9","Rubus arcticus"
"Rubus arcticus subsp. acaulis","Volume 9","Rubus arcticus subsp. acaulis"
"Rubus chamaemorus","Volume 9","Rubus chamaemorus"
"Rubus idaeus","Volume 9","Rubus idaeus"
"Rubus idaeus subsp. strigosus","Volume 9","Rubus idaeus subsp. strigosus"
"Rubus pubescens","Volume 9","Rubus pubescens"
"Rudbeckia hirta","Volume 21","Rudbeckia hirta"
"Rudbeckia hirta var. pulcherrima","Volume 21","Rudbeckia hirta var. pulcherrima"
"Rumex acetosa","Volume 5","Rumex acetosa"
"Rumex acetosella","Volume 5","Rumex acetosella"
"Rumex britannica","Volume 5","Rumex britannica"
"Rumex crispus","Volume 5","Rumex crispus"
"Rumex fueginus","Volume 5","Rumex fueginus"
"Rumex longifolius","Volume 5","Rumex longifolius"
"Rumex occidentalis","Volume 5","Rumex occidentalis"
"Rumex pseudonatronatus","Volume 5","Rumex pseudonatronatus"
"Rumex stenophyllus","Volume 5","Rumex stenophyllus"
"Rumex thyrsiflorus","Volume 5","Rumex thyrsiflorus"
"Rumex triangulivalvis","Volume 5","Rumex triangulivalvis"
"Rumex venosus","Volume 5","Rumex venosus"
"Ruppia cirrhosa","Volume 22","Ruppia cirrhosa"
"Ruppia maritima","Volume 22","Ruppia maritima"
"Sagina nodosa","Volume 5","Sagina nodosa"
"Sagina nodosa subsp. borealis","Volume 5","Sagina nodosa subsp. borealis"
"Sagittaria brevirostra","Volume 22","Sagittaria brevirostra"
"Sagittaria cuneata","Volume 22","Sagittaria cuneata"
"Sagittaria latifolia","Volume 22","Sagittaria latifolia"
"Sagittaria rigida","Volume 22","Sagittaria rigida"
"Salicornia rubra","Volume 4","Salicornia rubra"
"Salix alba","Volume 7","Salix alba"
"Salix amygdaloides","Volume 7","Salix amygdaloides"
"Salix arbusculoides","Volume 7","Salix arbusculoides"
"Salix arctophila","Volume 7","Salix arctophila"
"Salix athabascensis","Volume 7","Salix athabascensis"
"Salix bebbiana","Volume 7","Salix bebbiana"
"Salix boothii","Volume 7","Salix boothii"
"Salix brachycarpa","Volume 7","Salix brachycarpa"
"Salix brachycarpa var. brachycarpa","Volume undefined","Salix brachycarpa var. brachycarpa"
"Salix brachycarpa var. psammophila","Volume 7","Salix brachycarpa var. psammophila"
"Salix candida","Volume 7","Salix candida"
"Salix commutata","Volume 7","Salix commutata"
"Salix daphnoides","Volume 7","Salix daphnoides"
"Salix discolor","Volume 7","Salix discolor"
"Salix drummondiana","Volume 7","Salix drummondiana"
"Salix famelica","Volume 7","Salix famelica"
"Salix glauca","Volume 7","Salix glauca"
"Salix glauca var. villosa","Volume 7","Salix glauca var. villosa"
"Salix interior","Volume 7","Salix interior"
"Salix lasiandra","Volume 7","Salix lasiandra"
"Salix lasiandra var. caudata","Volume 7","Salix lasiandra var. caudata"
"Salix lasiandra var. lasiandra","Volume 7","Salix lasiandra var. lasiandra"
"Salix lucida","Volume 7","Salix lucida"
"Salix maccalliana","Volume 7","Salix maccalliana"
"Salix myrtillifolia","Volume 7","Salix myrtillifolia"
"Salix pedicellaris","Volume 7","Salix pedicellaris"
"Salix pellita","Volume 7","Salix pellita"
"Salix pentandra","Volume 7","Salix pentandra"
"Salix petiolaris","Volume 7","Salix petiolaris"
"Salix planifolia","Volume 7","Salix planifolia"
"Salix pseudomonticola","Volume 7","Salix pseudomonticola"
"Salix pseudomyrsinites","Volume 7","Salix pseudomyrsinites"
"Salix pyrifolia","Volume 7","Salix pyrifolia"
"Salix reticulata","Volume 7","Salix reticulata"
"Salix scouleriana","Volume 7","Salix scouleriana"
"Salix serissima","Volume 7","Salix serissima"
"Salix silicicola","Volume 7","Salix silicicola"
"Salix turnorii","Volume 7","Salix turnorii"
"Salix tyrrellii","Volume 7","Salix tyrrellii"
"Salix ×fragilis","Volume 7","Salix ×fragilis"
"Salix ×jesupii","Volume 7","Salix ×jesupii"
"Salsola collina","Volume 4","Salsola collina"
"Salsola tragus","Volume 4","Salsola tragus"
"Sanionia uncinata","Volume 28","Sanionia uncinata"
"Saponaria officinalis","Volume 5","Saponaria officinalis"
"Sarcobatus vermiculatus","Volume 4","Sarcobatus vermiculatus"
"Sarmentypnum exannulatum","Volume 28","Sarmentypnum exannulatum"
"Sarracenia purpurea","Volume 8","Sarracenia purpurea"
"Sarracenia purpurea subsp. purpurea","Volume 8","Sarracenia purpurea subsp. purpurea"
"Saxifraga tricuspidata","Volume 8","Saxifraga tricuspidata"
"Schedonnardus","Volume 25","Schedonnardus"
"Schedonnardus paniculatus","Volume 25","Schedonnardus paniculatus"
"Schedonorus","Volume 24","Schedonorus"
"Schedonorus arundinaceus","Volume 24","Schedonorus arundinaceus"
"Schedonorus pratensis","Volume 24","Schedonorus pratensis"
"Scheuchzeria palustris","Volume 22","Scheuchzeria palustris"
"Schistidium boreale","Volume 27","Schistidium boreale"
"Schistidium pulchrum","Volume 27","Schistidium pulchrum"
"Schistidium rivulare","Volume 27","Schistidium rivulare"
"Schistidium tenerum","Volume 27","Schistidium tenerum"
"Schizachne","Volume 24","Schizachne"
"Schizachne purpurascens","Volume 24","Schizachne purpurascens"
"Schizachyrium","Volume 25","Schizachyrium"
"Schizachyrium scoparium","Volume 25","Schizachyrium scoparium"
"Schizachyrium scoparium var. scoparium","Volume 25","Schizachyrium scoparium var. scoparium"
"Schoenoplectus acutus","Volume 23","Schoenoplectus acutus"
"Schoenoplectus acutus var. acutus","Volume 23","Schoenoplectus acutus var. acutus"
"Schoenoplectus pungens","Volume 23","Schoenoplectus pungens"
"Schoenoplectus subterminalis","Volume 23","Schoenoplectus subterminalis"
"Schoenoplectus tabernaemontani","Volume 23","Schoenoplectus tabernaemontani"
"Scirpus atrocinctus","Volume 23","Scirpus atrocinctus"
"Scirpus microcarpus","Volume 23","Scirpus microcarpus"
"Scirpus pallidus","Volume 23","Scirpus pallidus"
"Sciuro-hypnum reflexum","Volume 28","Sciuro-hypnum reflexum"
"Scleranthus annuus subsp. annuus","Volume 5","Scleranthus annuus subsp. annuus"
"Scolochloa","Volume 24","Scolochloa"
"Scolochloa festucacea","Volume 24","Scolochloa festucacea"
"Scorpidium cossonii","Volume 28","Scorpidium cossonii"
"Scorpidium revolvens","Volume 28","Scorpidium revolvens"
"Scrophularia lanceolata","Volume 17","Scrophularia lanceolata"
"Secale","Volume 24","Secale"
"Secale cereale","Volume 24","Secale cereale"
"Secale strictum","Volume 24","Secale strictum"
"Sedum acre","Volume 8","Sedum acre"
"Sedum lanceolatum","Volume 8","Sedum lanceolatum"
"Sedum lanceolatum var. lanceolatum","Volume 8","Sedum lanceolatum var. lanceolatum"
"Selaginella densa","Volume 2","Selaginella densa"
"Selaginella rupestris","Volume 2","Selaginella rupestris"
"Selaginella selaginoides","Volume 2","Selaginella selaginoides"
"Senecio eremophilus","Volume 20","Senecio eremophilus"
"Senecio eremophilus var. eremophilus","Volume 20","Senecio eremophilus var. eremophilus"
"Senecio integerrimus","Volume 20","Senecio integerrimus"
"Senecio integerrimus var. exaltatus","Volume 20","Senecio integerrimus var. exaltatus"
"Senecio integerrimus var. integerrimus","Volume 20","Senecio integerrimus var. integerrimus"
