"","Volume","Taxon name"
"Hordeum vulgare","Volume 24","Hordeum vulgare"
"Hudsonia tomentosa","Volume 6","Hudsonia tomentosa"
"Humulus lupulus","Volume 3","Humulus lupulus"
"Humulus lupulus var. lupuloides","Volume 3","Humulus lupulus var. lupuloides"
"Huperzia haleakalae","Volume 2","Huperzia haleakalae"
"Huperzia occidentalis","Volume 2","Huperzia occidentalis"
"Huperzia selago","Volume 2","Huperzia selago"
"Hygroamblystegium varium var. humile","Volume 28","Hygroamblystegium varium var. humile"
"Hygroamblystegium varium var. varium","Volume 28","Hygroamblystegium varium var. varium"
"Hygrohypnum bestii","Volume 28","Hygrohypnum bestii"
"Hygrohypnum duriusculum","Volume 28","Hygrohypnum duriusculum"
"Hygrohypnum luridum","Volume 28","Hygrohypnum luridum"
"Hygrohypnum ochraceum","Volume 28","Hygrohypnum ochraceum"
"Hygrohypnum smithii","Volume 28","Hygrohypnum smithii"
"Hygrohypnum styriacum","Volume 28","Hygrohypnum styriacum"
"Hylocomiastrum pyrenaicum","Volume 28","Hylocomiastrum pyrenaicum"
"Hylocomium splendens","Volume 28","Hylocomium splendens"
"Hymenopappus filifolius","Volume 21","Hymenopappus filifolius"
"Hymenopappus filifolius var. polycephalus","Volume 21","Hymenopappus filifolius var. polycephalus"
"Hymenostylium recurvirostrum var. recurvirostrum","Volume 27","Hymenostylium recurvirostrum var. recurvirostrum"
"Hymenoxys richardsonii","Volume 21","Hymenoxys richardsonii"
"Hymenoxys richardsonii var. richardsonii","Volume 21","Hymenoxys richardsonii var. richardsonii"
"Hypericum majus","Volume 6","Hypericum majus"
"Hypericum scouleri","Volume 6","Hypericum scouleri"
"Hypnum bambergeri","Volume 28","Hypnum bambergeri"
"Hypnum callichroum","Volume 28","Hypnum callichroum"
"Hypnum circinale","Volume 28","Hypnum circinale"
"Hypnum cupressiforme var. cupressiforme","Volume 28","Hypnum cupressiforme var. cupressiforme"
"Hypnum hamulosum","Volume 28","Hypnum hamulosum"
"Hypnum holmenii","Volume 28","Hypnum holmenii"
"Hypnum lindbergii","Volume 28","Hypnum lindbergii"
"Hypnum pallescens","Volume 28","Hypnum pallescens"
"Hypnum plicatulum","Volume 28","Hypnum plicatulum"
"Hypnum pratense","Volume 28","Hypnum pratense"
"Hypnum procerrimum","Volume 28","Hypnum procerrimum"
"Hypnum recurvatum","Volume 28","Hypnum recurvatum"
"Hypnum revolutum var. ravaudii","Volume 28","Hypnum revolutum var. ravaudii"
"Hypnum revolutum var. revolutum","Volume 28","Hypnum revolutum var. revolutum"
"Hypnum vaucheri","Volume 28","Hypnum vaucheri"
"Iliamna rivularis","Volume 6","Iliamna rivularis"
"Imbribryum gemmiparum","Volume 28","Imbribryum gemmiparum"
"Iris missouriensis","Volume 26","Iris missouriensis"
"Isopterygiopsis pulchella","Volume 28","Isopterygiopsis pulchella"
"Isothecium stoloniferum","Volume 28","Isothecium stoloniferum"
"Isoëtes bolanderi","Volume 2","Isoëtes bolanderi"
"Isoëtes echinospora","Volume 2","Isoëtes echinospora"
"Iva axillaris","Volume 21","Iva axillaris"
"Jaffueliobryum raui","Volume 27","Jaffueliobryum raui"
"Jaffueliobryum wrightii","Volume 27","Jaffueliobryum wrightii"
"Juncus alpinoarticulatus","Volume 22","Juncus alpinoarticulatus"
"Juncus anthelatus","Volume 22","Juncus anthelatus"
"Juncus arcticus","Volume 22","Juncus arcticus"
"Juncus arcticus var. balticus","Volume 22","Juncus arcticus var. balticus"
"Juncus biglumis","Volume 22","Juncus biglumis"
"Juncus brevicaudatus","Volume 22","Juncus brevicaudatus"
"Juncus bufonius","Volume 22","Juncus bufonius"
"Juncus castaneus","Volume 22","Juncus castaneus"
"Juncus confusus","Volume 22","Juncus confusus"
"Juncus drummondii","Volume 22","Juncus drummondii"
"Juncus dudleyi","Volume 22","Juncus dudleyi"
"Juncus ensifolius","Volume 22","Juncus ensifolius"
"Juncus ensifolius var. ensifolius","Volume 22","Juncus ensifolius var. ensifolius"
"Juncus ensifolius var. montanus","Volume 22","Juncus ensifolius var. montanus"
"Juncus filiformis","Volume 22","Juncus filiformis"
"Juncus interior","Volume 22","Juncus interior"
"Juncus longistylis","Volume 22","Juncus longistylis"
"Juncus mertensianus","Volume 22","Juncus mertensianus"
"Juncus nevadensis","Volume 22","Juncus nevadensis"
"Juncus nodosus","Volume 22","Juncus nodosus"
"Juncus parryi","Volume 22","Juncus parryi"
"Juncus regelii","Volume 22","Juncus regelii"
"Juncus stygius","Volume 22","Juncus stygius"
"Juncus stygius var. americanus","Volume 22","Juncus stygius var. americanus"
"Juncus tenuis","Volume 22","Juncus tenuis"
"Juncus torreyi","Volume 22","Juncus torreyi"
"Juncus triglumis","Volume 22","Juncus triglumis"
"Juncus triglumis var. albescens","Volume 22","Juncus triglumis var. albescens"
"Juncus vaseyi","Volume 22","Juncus vaseyi"
"Juniperus communis","Volume 2","Juniperus communis"
"Juniperus communis var. depressa","Volume 2","Juniperus communis var. depressa"
"Juniperus horizontalis","Volume 2","Juniperus horizontalis"
"Juniperus scopulorum","Volume 2","Juniperus scopulorum"
"Kalmia microphylla","Volume 8","Kalmia microphylla"
"Kalmia microphylla var. microphylla","Volume 8","Kalmia microphylla var. microphylla"
"Kalmia polifolia","Volume 8","Kalmia polifolia"
"Kalmia procumbens","Volume 8","Kalmia procumbens"
"Kiaeria blyttii","Volume 27","Kiaeria blyttii"
"Kiaeria falcata","Volume 27","Kiaeria falcata"
"Kiaeria starkei","Volume 27","Kiaeria starkei"
"Kobresia myosuroides","Volume 23","Kobresia myosuroides"
"Kobresia simpliciuscula","Volume 23","Kobresia simpliciuscula"
"Kochia scoparia","Volume 4","Kochia scoparia"
"Kochia scoparia subsp. scoparia","Volume 4","Kochia scoparia subsp. scoparia"
"Koeleria","Volume 24","Koeleria"
"Koeleria macrantha","Volume 24","Koeleria macrantha"
"Koeleria pyramidata","Volume 24","Koeleria pyramidata"
"Koenigia islandica","Volume 5","Koenigia islandica"
"Krascheninnikovia lanata","Volume 4","Krascheninnikovia lanata"
"Lactuca biennis","Volume 19","Lactuca biennis"
"Lactuca serriola","Volume 19","Lactuca serriola"
"Lagurus","Volume 24","Lagurus"
"Lagurus ovatus","Volume 24","Lagurus ovatus"
"Larix laricina","Volume 2","Larix laricina"
"Larix lyallii","Volume 2","Larix lyallii"
"Lechea intermedia","Volume 6","Lechea intermedia"
"Lechea intermedia var. depauperata","Volume 6","Lechea intermedia var. depauperata"
"Lemna trisulca","Volume 22","Lemna trisulca"
"Lemna turionifera","Volume 22","Lemna turionifera"
"Lepidium appelianum","Volume 7","Lepidium appelianum"
"Lepidium chalepense","Volume 7","Lepidium chalepense"
"Lepidium densiflorum","Volume 7","Lepidium densiflorum"
"Lepidium draba","Volume 7","Lepidium draba"
"Lepidium latifolium","Volume 7","Lepidium latifolium"
"Lepidium perfoliatum","Volume 7","Lepidium perfoliatum"
"Lepidium ramosissimum","Volume 7","Lepidium ramosissimum"
"Lepidium ruderale","Volume 7","Lepidium ruderale"
"Lepidium sativum","Volume 7","Lepidium sativum"
"Leptarrhena pyrolifolia","Volume 8","Leptarrhena pyrolifolia"
"Leptobryum pyriforme","Volume 28","Leptobryum pyriforme"
"Leptodictyum riparium","Volume 28","Leptodictyum riparium"
"Lescuraea saxicola","Volume 28","Lescuraea saxicola"
"Leskea obscura","Volume 28","Leskea obscura"
"Leskea polycarpa","Volume 28","Leskea polycarpa"
"Leskeella nervosa","Volume 28","Leskeella nervosa"
"Leucanthemum vulgare","Volume 19","Leucanthemum vulgare"
"Leucobryum glaucum","Volume 27","Leucobryum glaucum"
"Lewisia pygmaea","Volume 4","Lewisia pygmaea"
"Lewisia rediviva","Volume 4","Lewisia rediviva"
"Lewisia rediviva var. rediviva","Volume 4","Lewisia rediviva var. rediviva"
"Leymus","Volume 24","Leymus"
"Leymus angustus","Volume 24","Leymus angustus"
"Leymus californicus","Volume 24","Leymus californicus"
"Leymus cinereus","Volume 24","Leymus cinereus"
"Leymus condensatus","Volume 24","Leymus condensatus"
"Leymus flavescens","Volume 24","Leymus flavescens"
"Leymus innovatus","Volume 24","Leymus innovatus"
"Leymus innovatus subsp. innovatus","Volume 24","Leymus innovatus subsp. innovatus"
"Leymus innovatus subsp. velutinus","Volume 24","Leymus innovatus subsp. velutinus"
"Leymus mollis","Volume 24","Leymus mollis"
"Leymus mollis subsp. mollis","Volume 24","Leymus mollis subsp. mollis"
"Leymus mollis subsp. villosissimus","Volume 24","Leymus mollis subsp. villosissimus"
"Leymus salina","Volume 24","Leymus salina"
"Leymus salina subsp. mojavensis","Volume 24","Leymus salina subsp. mojavensis"
"Leymus salina subsp. salina","Volume 24","Leymus salina subsp. salina"
"Leymus salina subsp. salmonis","Volume 24","Leymus salina subsp. salmonis"
"Liatris ligulistylis","Volume 21","Liatris ligulistylis"
"Liatris punctata","Volume 21","Liatris punctata"
"Liatris punctata var. punctata","Volume 21","Liatris punctata var. punctata"
"Lilaea scilloides","Volume 22","Lilaea scilloides"
"Lilium philadelphicum","Volume 26","Lilium philadelphicum"
"Limosella aquatica","Volume 17","Limosella aquatica"
"Linaria dalmatica","Volume 17","Linaria dalmatica"
"Linaria dalmatica subsp. dalmatica","Volume 17","Linaria dalmatica subsp. dalmatica"
"Linaria vulgaris","Volume 17","Linaria vulgaris"
"Linum australe","Volume 12","Linum australe"
"Linum australe var. australe","Volume 12","Linum australe var. australe"
"Linum compactum","Volume 12","Linum compactum"
"Linum lewisii","Volume 12","Linum lewisii"
"Linum lewisii var. lewisii","Volume 12","Linum lewisii var. lewisii"
"Linum rigidum","Volume 12","Linum rigidum"
"Linum rigidum var. rigidum","Volume 12","Linum rigidum var. rigidum"
"Linum usitatissimum","Volume 12","Linum usitatissimum"
"Listera borealis","Volume 26","Listera borealis"
"Listera caurina","Volume 26","Listera caurina"
"Listera convallarioides","Volume 26","Listera convallarioides"
"Listera cordata var. cordata","Volume 26","Listera cordata var. cordata"
"Listera cordata var. nephrophylla","Volume 26","Listera cordata var. nephrophylla"
"Lithophragma glabrum","Volume 8","Lithophragma glabrum"
"Lithophragma parviflorum","Volume 8","Lithophragma parviflorum"
"Loeskypnum badium","Volume 28","Loeskypnum badium"
"Lolium","Volume 24","Lolium"
"Lolium multiflorum","Volume 24","Lolium multiflorum"
"Lolium perenne","Volume 24","Lolium perenne"
"Lolium persicum","Volume 24","Lolium persicum"
"Lolium temulentum","Volume 24","Lolium temulentum"
"Lolium temulentum subsp. remotum","Volume 24","Lolium temulentum subsp. remotum"
"Lolium temulentum subsp. temulentum","Volume 24","Lolium temulentum subsp. temulentum"
"Luetkea pectinata","Volume 9","Luetkea pectinata"
"Luzula acuminata var. acuminata","Volume 22","Luzula acuminata var. acuminata"
"Luzula arcuata","Volume 22","Luzula arcuata"
"Luzula arcuata subsp. unalaschkensis","Volume 22","Luzula arcuata subsp. unalaschkensis"
"Luzula comosa","Volume 22","Luzula comosa"
"Luzula hitchcockii","Volume 22","Luzula hitchcockii"
"Luzula multiflora","Volume 22","Luzula multiflora"
"Luzula multiflora subsp. multiflora","Volume 22","Luzula multiflora subsp. multiflora"
"Luzula parviflora","Volume 22","Luzula parviflora"
"Luzula piperi","Volume 22","Luzula piperi"
"Luzula spicata","Volume 22","Luzula spicata"
"Lycopodiella inundata","Volume 2","Lycopodiella inundata"
"Lycopodium annotinum","Volume 2","Lycopodium annotinum"
"Lycopodium dendroideum","Volume 2","Lycopodium dendroideum"
"Lycopodium lagopus","Volume 2","Lycopodium lagopus"
"Lygodesmia juncea","Volume 19","Lygodesmia juncea"
"Lysimachia ciliata","Volume 8","Lysimachia ciliata"
"Lysimachia hybrida","Volume 8","Lysimachia hybrida"
"Lysimachia maritima","Volume 8","Lysimachia maritima"
"Lysimachia thyrsiflora","Volume 8","Lysimachia thyrsiflora"
"Machaeranthera tanacetifolia","Volume 20","Machaeranthera tanacetifolia"
"Madia glomerata","Volume 21","Madia glomerata"
"Maianthemum canadense","Volume 26","Maianthemum canadense"
"Maianthemum racemosum subsp. amplexicaule","Volume 26","Maianthemum racemosum subsp. amplexicaule"
"Maianthemum stellatum","Volume 26","Maianthemum stellatum"
"Maianthemum trifolium","Volume 26","Maianthemum trifolium"
"Malaxis monophyllos var. brachypoda","Volume 26","Malaxis monophyllos var. brachypoda"
"Malaxis paludosa","Volume 26","Malaxis paludosa"
"Malva neglecta","Volume 6","Malva neglecta"
"Malva parviflora","Volume 6","Malva parviflora"
"Malva pusilla","Volume 6","Malva pusilla"
"Malva sylvestris","Volume 6","Malva sylvestris"
"Malva verticillata","Volume 6","Malva verticillata"
"Marsilea vestita","Volume 2","Marsilea vestita"
"Matricaria chamomilla","Volume 19","Matricaria chamomilla"
"Matricaria discoidea","Volume 19","Matricaria discoidea"
"Matteuccia struthiopteris","Volume 2","Matteuccia struthiopteris"
"Matteuccia struthiopteris var. pensylvanica","Volume 2","Matteuccia struthiopteris var. pensylvanica"
"Matthiola longipetala","Volume 7","Matthiola longipetala"
"Meesia longiseta","Volume 28","Meesia longiseta"
"Meesia triquetra","Volume 28","Meesia triquetra"
"Meesia uliginosa","Volume 28","Meesia uliginosa"
"Melampyrum lineare","Volume 17","Melampyrum lineare"
"Melica","Volume 24","Melica"
"Melica californica","Volume 24","Melica californica"
"Melica smithii","Volume 24","Melica smithii"
"Melica spectabilis","Volume 24","Melica spectabilis"
"Melica subulata","Volume 24","Melica subulata"
"Mentzelia decapetala","Volume 12","Mentzelia decapetala"
"Menziesia ferruginea","Volume 8","Menziesia ferruginea"
"Micranthes ferruginea","Volume 8","Micranthes ferruginea"
"Micranthes lyallii","Volume 8","Micranthes lyallii"
"Micranthes nelsoniana","Volume 8","Micranthes nelsoniana"
"Micranthes nelsoniana var. porsildiana","Volume 8","Micranthes nelsoniana var. porsildiana"
"Micranthes nivalis","Volume 8","Micranthes nivalis"
"Micranthes occidentalis","Volume 8","Micranthes occidentalis"
"Micranthes odontoloma","Volume 8","Micranthes odontoloma"
"Micranthes oregana","Volume 8","Micranthes oregana"
"Microseris nutans","Volume 19","Microseris nutans"
"Mielichhoferia elongata","Volume 28","Mielichhoferia elongata"
"Mimulus ringens","Volume 17","Mimulus ringens"
"Mimulus ringens var. ringens","Volume 17","Mimulus ringens var. ringens"
"Minuartia austromontana","Volume 5","Minuartia austromontana"
"Minuartia biflora","Volume 5","Minuartia biflora"
"Minuartia dawsonensis","Volume 5","Minuartia dawsonensis"
"Minuartia elegans","Volume 5","Minuartia elegans"
"Minuartia nuttallii","Volume 5","Minuartia nuttallii"
"Minuartia nuttallii var. nuttallii","Volume 5","Minuartia nuttallii var. nuttallii"
"Minuartia obtusiloba","Volume 5","Minuartia obtusiloba"
"Minuartia rubella","Volume 5","Minuartia rubella"
"Mirabilis albida","Volume 4","Mirabilis albida"
"Mirabilis linearis","Volume 4","Mirabilis linearis"
"Mirabilis linearis var. linearis","Volume 4","Mirabilis linearis var. linearis"
"Mirabilis nyctaginea","Volume 4","Mirabilis nyctaginea"
"Mitella breweri","Volume 8","Mitella breweri"
"Mitella nuda","Volume 8","Mitella nuda"
"Mitella pentandra","Volume 8","Mitella pentandra"
"Mitella trifida","Volume 8","Mitella trifida"
"Mnium arizonicum","Volume 28","Mnium arizonicum"
"Mnium blyttii","Volume 28","Mnium blyttii"
"Mnium lycopodioides","Volume 28","Mnium lycopodioides"
"Mnium marginatum","Volume 28","Mnium marginatum"
"Mnium spinulosum","Volume 28","Mnium spinulosum"
"Mnium thomsonii","Volume 28","Mnium thomsonii"
"Moehringia lateriflora","Volume 5","Moehringia lateriflora"
"Molendoa sendtneriana","Volume 27","Molendoa sendtneriana"
"Moneses uniflora","Volume 8","Moneses uniflora"
"Monolepis nuttalliana","Volume 4","Monolepis nuttalliana"
"Monotropa hypopitys","Volume 8","Monotropa hypopitys"
"Monotropa uniflora","Volume 8","Monotropa uniflora"
"Montia linearis","Volume 4","Montia linearis"
"Montia parvifolia","Volume 4","Montia parvifolia"
"Muhlenbergia","Volume 25","Muhlenbergia"
"Muhlenbergia asperifolia","Volume 25","Muhlenbergia asperifolia"
"Muhlenbergia cuspidata","Volume 25","Muhlenbergia cuspidata"
"Muhlenbergia diversiglumis","Volume 25","Muhlenbergia diversiglumis"
"Muhlenbergia glabrifloris","Volume 25","Muhlenbergia glabrifloris"
"Muhlenbergia glomerata","Volume 25","Muhlenbergia glomerata"
"Muhlenbergia racemosa","Volume 25","Muhlenbergia racemosa"
"Muhlenbergia richardsonis","Volume 25","Muhlenbergia richardsonis"
"Muhlenbergia sericea","Volume 25","Muhlenbergia sericea"
"Mulgedium pulchellum","Volume 19","Mulgedium pulchellum"
"Munroa","Volume 25","Munroa"
"Munroa squarrosa","Volume 25","Munroa squarrosa"
"Myosurus apetalus","Volume 3","Myosurus apetalus"
"Myosurus apetalus var. borealis","Volume 3","Myosurus apetalus var. borealis"
"Myosurus apetalus var. montanus","Volume 3","Myosurus apetalus var. montanus"
"Myosurus minimus","Volume 3","Myosurus minimus"
"Myrica gale","Volume 3","Myrica gale"
"Myurella julacea","Volume 28","Myurella julacea"
"Myurella tenerrima","Volume 28","Myurella tenerrima"
"Najas flexilis","Volume 22","Najas flexilis"
"Najas guadalupensis","Volume 22","Najas guadalupensis"
"Najas guadalupensis subsp. guadalupensis","Volume 22","Najas guadalupensis subsp. guadalupensis"
"Nassella","Volume 24","Nassella"
"Nassella viridula","Volume 24","Nassella viridula"
"Nasturtium officinale","Volume 7","Nasturtium officinale"
"Neckera menziesii","Volume 28","Neckera menziesii"
"Neslia paniculata","Volume 7","Neslia paniculata"
"Niphotrichum canescens subsp. canescens","Volume 27","Niphotrichum canescens subsp. canescens"
"Niphotrichum canescens subsp. latifolium","Volume 27","Niphotrichum canescens subsp. latifolium"
"Niphotrichum elongatum","Volume 27","Niphotrichum elongatum"
"Nothocalaïs cuspidata","Volume 19","Nothocalaïs cuspidata"
"Nuphar variegata","Volume 3","Nuphar variegata"
"Nuttallanthus texanus","Volume 17","Nuttallanthus texanus"
"Nymphaea leibergii","Volume 3","Nymphaea leibergii"
"Nymphaea tetragona","Volume 3","Nymphaea tetragona"
"Odontites vulgaris","Volume 17","Odontites vulgaris"
"Oligotrichum hercynicum","Volume 27","Oligotrichum hercynicum"
"Oncophorus virens","Volume 27","Oncophorus virens"
"Oncophorus wahlenbergii","Volume 27","Oncophorus wahlenbergii"
"Opuntia fragilis","Volume 4","Opuntia fragilis"
"Opuntia polyacantha","Volume 4","Opuntia polyacantha"
"Opuntia polyacantha var. polyacantha","Volume 4","Opuntia polyacantha var. polyacantha"
"Oreas martiana","Volume 27","Oreas martiana"
"Orobanche corymbosa","Volume 17","Orobanche corymbosa"
"Orobanche corymbosa subsp. mutabilis","Volume 17","Orobanche corymbosa subsp. mutabilis"
"Orobanche fasciculata","Volume 17","Orobanche fasciculata"
"Orobanche ludoviciana","Volume 17","Orobanche ludoviciana"
"Orobanche uniflora","Volume 17","Orobanche uniflora"
"Orobanche uniflora subsp. occidentalis","Volume 17","Orobanche uniflora subsp. occidentalis"
"Orthilia secunda","Volume 8","Orthilia secunda"
"Orthocarpus luteus","Volume 17","Orthocarpus luteus"
"Orthothecium chryseum var. chryseum","Volume 28","Orthothecium chryseum var. chryseum"
"Orthothecium strictum","Volume 28","Orthothecium strictum"
"Orthotrichum affine","Volume 28","Orthotrichum affine"
"Orthotrichum alpestre","Volume 28","Orthotrichum alpestre"
"Orthotrichum anomalum","Volume 28","Orthotrichum anomalum"
"Orthotrichum elegans","Volume 28","Orthotrichum elegans"
"Orthotrichum laevigatum","Volume 28","Orthotrichum laevigatum"
"Orthotrichum obtusifolium","Volume 28","Orthotrichum obtusifolium"
"Orthotrichum pallens var. pallens","Volume 28","Orthotrichum pallens var. pallens"
"Orthotrichum pellucidum","Volume 28","Orthotrichum pellucidum"
"Orthotrichum pumilum","Volume 28","Orthotrichum pumilum"
"Orthotrichum pylaisii","Volume 28","Orthotrichum pylaisii"
"Orthotrichum rivulare","Volume 28","Orthotrichum rivulare"
"Orthotrichum rupestre","Volume 28","Orthotrichum rupestre"
"Orthotrichum speciosum","Volume 28","Orthotrichum speciosum"
"Oryzopsis","Volume 24","Oryzopsis"
"Oryzopsis asperifolia","Volume 24","Oryzopsis asperifolia"
"Oxyria digyna","Volume 5","Oxyria digyna"
"Packera cana","Volume 20","Packera cana"
"Packera contermina","Volume 20","Packera contermina"
"Packera cymbalaria","Volume 20","Packera cymbalaria"
"Packera indecora","Volume 20","Packera indecora"
"Packera pauciflora","Volume 20","Packera pauciflora"
"Packera paupercula","Volume 20","Packera paupercula"
"Packera pseudaurea","Volume 20","Packera pseudaurea"
"Packera pseudaurea var. pseudaurea","Volume 20","Packera pseudaurea var. pseudaurea"
"Packera streptanthifolia","Volume 20","Packera streptanthifolia"
"Packera subnuda","Volume 20","Packera subnuda"
"Packera subnuda var. subnuda","Volume 20","Packera subnuda var. subnuda"
"Paludella squarrosa","Volume 28","Paludella squarrosa"
"Palustriella falcata","Volume 28","Palustriella falcata"
"Panicum","Volume 25","Panicum"
"Panicum capillare","Volume 25","Panicum capillare"
"Panicum capillare subsp. capillare","Volume 25","Panicum capillare subsp. capillare"
"Panicum capillare subsp. hillmanii","Volume 25","Panicum capillare subsp. hillmanii"
"Panicum gymnocarpon","Volume 25","Panicum gymnocarpon"
"Panicum miliaceum","Volume 25","Panicum miliaceum"
"Panicum miliaceum subsp. miliaceum","Volume 25","Panicum miliaceum subsp. miliaceum"
"Panicum miliaceum subsp. ruderale","Volume 25","Panicum miliaceum subsp. ruderale"
"Panicum plenum","Volume 25","Panicum plenum"
"Panicum sect. Agrostoidea","Volume 25","Panicum sect. Agrostoidea"
"Panicum sect. Antidotalia","Volume 25","Panicum sect. Antidotalia"
"Panicum sect. Bulbosa","Volume 25","Panicum sect. Bulbosa"
"Panicum sect. Dichotomiflora","Volume 25","Panicum sect. Dichotomiflora"
"Panicum sect. Hemitonia","Volume 25","Panicum sect. Hemitonia"
"Panicum sect. Monticola","Volume 25","Panicum sect. Monticola"
"Panicum sect. Obtusa","Volume 25","Panicum sect. Obtusa"
"Panicum sect. Panicum","Volume 25","Panicum sect. Panicum"
"Panicum sect. Phanopyrum","Volume 25","Panicum sect. Phanopyrum"
"Panicum sect. Repentia","Volume 25","Panicum sect. Repentia"
"Panicum sect. Tenera","Volume 25","Panicum sect. Tenera"
"Panicum sect. Urvilleana","Volume 25","Panicum sect. Urvilleana"
"Panicum sect. Verrucosa","Volume 25","Panicum sect. Verrucosa"
"Panicum subg. Agrostoidea","Volume 25","Panicum subg. Agrostoidea"
"Panicum subg. Panicum","Volume 25","Panicum subg. Panicum"
"Panicum subg. Phanopyrum","Volume 25","Panicum subg. Phanopyrum"
"Papaver pygmaeum","Volume 3","Papaver pygmaeum"
"Papaver radicatum","Volume 3","Papaver radicatum"
"Papaver radicatum subsp. kluanense","Volume 3","Papaver radicatum subsp. kluanense"
"Papaver radicatum subsp. kluanensis","Volume 3","Papaver radicatum subsp. kluanensis"
"Papaver somniferum","Volume 3","Papaver somniferum"
"Paraleucobryum enerve","Volume 27","Paraleucobryum enerve"
"Paraleucobryum longifolium","Volume 27","Paraleucobryum longifolium"
"Parietaria pensylvanica","Volume 3","Parietaria pensylvanica"
"Parnassia fimbriata","Volume 12","Parnassia fimbriata"
"Parnassia kotzebuei","Volume 12","Parnassia kotzebuei"
"Parnassia palustris","Volume 12","Parnassia palustris"
"Parnassia parviflora","Volume 12","Parnassia parviflora"
"Paronychia sessiliflora","Volume 5","Paronychia sessiliflora"
"Pascopyrum","Volume 24","Pascopyrum"
"Pascopyrum smithii","Volume 24","Pascopyrum smithii"
"Paxistima myrsinites","Volume 12","Paxistima myrsinites"
"Pedicularis bracteosa","Volume 17","Pedicularis bracteosa"
"Pedicularis bracteosa var. bracteosa","Volume 17","Pedicularis bracteosa var. bracteosa"
"Pedicularis capitata","Volume 17","Pedicularis capitata"
"Pedicularis contorta","Volume 17","Pedicularis contorta"
"Pedicularis contorta var. contorta","Volume 17","Pedicularis contorta var. contorta"
"Pedicularis flammea","Volume 17","Pedicularis flammea"
"Pedicularis groenlandica","Volume 17","Pedicularis groenlandica"
"Pedicularis labradorica","Volume 17","Pedicularis labradorica"
"Pedicularis lanata","Volume 17","Pedicularis lanata"
"Pedicularis lanata subsp. lanata","Volume 17","Pedicularis lanata subsp. lanata"
"Pedicularis langsdorffii","Volume 17","Pedicularis langsdorffii"
"Pedicularis langsdorffii subsp. arctica","Volume 17","Pedicularis langsdorffii subsp. arctica"
"Pedicularis oederi","Volume 17","Pedicularis oederi"
"Pedicularis parviflora","Volume 17","Pedicularis parviflora"
"Pedicularis racemosa","Volume 17","Pedicularis racemosa"
"Pedicularis racemosa subsp. alba","Volume 17","Pedicularis racemosa subsp. alba"
"Pedicularis sudetica","Volume 17","Pedicularis sudetica"
"Pedicularis sudetica subsp. interior","Volume 17","Pedicularis sudetica subsp. interior"
"Pellaea gastonyi","Volume 2","Pellaea gastonyi"
"Pellaea glabella","Volume 2","Pellaea glabella"
"Pellaea glabella subsp. simplex","Volume 2","Pellaea glabella subsp. simplex"
"Penstemon albertinus","Volume 17","Penstemon albertinus"
"Penstemon albidus","Volume 17","Penstemon albidus"
"Penstemon confertus","Volume 17","Penstemon confertus"
"Penstemon ellipticus","Volume 17","Penstemon ellipticus"
"Penstemon eriantherus","Volume 17","Penstemon eriantherus"
"Penstemon eriantherus var. eriantherus","Volume 17","Penstemon eriantherus var. eriantherus"
"Penstemon fruticosus","Volume 17","Penstemon fruticosus"
"Penstemon fruticosus var. scouleri","Volume 17","Penstemon fruticosus var. scouleri"
"Penstemon gracilis","Volume 17","Penstemon gracilis"
"Penstemon lyallii","Volume 17","Penstemon lyallii"
"Penstemon nitidus","Volume 17","Penstemon nitidus"
"Penstemon nitidus var. nitidus","Volume 17","Penstemon nitidus var. nitidus"
"Penstemon procerus","Volume 17","Penstemon procerus"
"Penstemon procerus var. procerus","Volume 17","Penstemon procerus var. procerus"
"Peritoma serrulata","Volume 7","Peritoma serrulata"
"Persicaria amphibia","Volume 5","Persicaria amphibia"
"Persicaria lapathifolia","Volume 5","Persicaria lapathifolia"
"Persicaria maculosa","Volume 5","Persicaria maculosa"
"Petasites frigidus","Volume 20","Petasites frigidus"
"Petasites frigidus var. frigidus","Volume 20","Petasites frigidus var. frigidus"
"Petasites frigidus var. palmatus","Volume 20","Petasites frigidus var. palmatus"
"Petasites frigidus var. sagittatus","Volume 20","Petasites frigidus var. sagittatus"
"Petasites frigidus var. ×vitifolius","Volume 20","Petasites frigidus var. ×vitifolius"
"Phalaris","Volume 24","Phalaris"
"Phalaris arundinacea","Volume 24","Phalaris arundinacea"
"Phalaris canariensis","Volume 24","Phalaris canariensis"
"Phedimus aizoon","Volume 8","Phedimus aizoon"
"Phedimus hybridus","Volume 8","Phedimus hybridus"
"Phegopteris connectilis","Volume 2","Phegopteris connectilis"
"Philadelphus lewisii","Volume 12","Philadelphus lewisii"
"Philonotis fontana var. americana","Volume 28","Philonotis fontana var. americana"
"Philonotis fontana var. fontana","Volume 28","Philonotis fontana var. fontana"
"Philonotis fontana var. pumila","Volume 28","Philonotis fontana var. pumila"
"Philonotis marchica","Volume 28","Philonotis marchica"
"Phippsia","Volume 24","Phippsia"
"Phippsia algida","Volume 24","Phippsia algida"
"Phleum","Volume 24","Phleum"
"Phleum alpinum","Volume 24","Phleum alpinum"
"Phleum phleoides","Volume 24","Phleum phleoides"
"Phleum pratense","Volume 24","Phleum pratense"
"Phragmites","Volume 25","Phragmites"
"Phragmites australis","Volume 25","Phragmites australis"
"Phyllodoce empetriformis","Volume 8","Phyllodoce empetriformis"
